date,partner,imports,exports,trade_balance,container_throughput,scenario
2010-02-12,China,604.3131576934376,179.50645364694043,-424.80670404649715,78.38196113403781,recession
2010-02-13,China,603.2060229605761,179.8547994525638,-423.35122350801225,78.306082241314,recession
2010-02-14,China,602.9170600316694,179.9598851509126,-422.9571748807568,78.2876945182582,recession
2010-02-15,China,603.4165052986876,179.82980354181183,-423.5867017568758,78.32463088404995,recession
2010-02-16,China,603.6308743441302,179.7848040407839,-423.8460703033463,78.34156783849141,recession
2010-02-17,China,603.7853247526256,179.7576737871581,-424.0276509654675,78.35429985397838,recession
2010-02-18,China,604.7787651010724,179.48122326334794,-425.29754183772445,78.42599883644203,recession
2010-02-19,China,605.1418016467474,179.3923664181809,-425.7494352285664,78.45341680649284,recession
2010-02-20,China,604.3240727881886,179.65395073416275,-424.6701220540258,78.39780235223515,recession
2010-02-21,China,604.3858865196422,179.6544180438399,-424.73146847580233,78.40403045634821,recession
2010-02-22,China,604.6647281397725,179.5904032625927,-425.0743248771798,78.42551314023652,recession
2010-02-23,China,604.0758466918179,179.78432797965777,-424.29151871216015,78.38601746714757,recession
2010-02-24,China,603.5678066222636,179.95452518792564,-423.6132814343379,78.35223318101892,recession
2010-02-25,China,604.9755516456208,179.55460482559442,-425.4209468200264,78.45301564712153,recession
2010-02-26,China,604.9469064065627,179.58193212011363,-425.36497428644907,78.45288385266764,recession
2010-02-27,China,604.7110239211233,179.6708151407885,-425.04020878033486,78.43818390619118,recession
2010-02-28,China,605.0122693211983,179.600177623914,-425.4120916972844,78.46124469451124,recession
2010-03-01,China,604.2516072599203,179.84511468985946,-424.4064925700609,78.40967219497799,recession
2010-03-02,China,604.9812057156187,179.6470490142643,-425.33415670135435,78.4628254729883,recession
2010-03-03,China,605.7990324929349,179.42332576460927,-426.3757067283256,78.52223582575442,recession
2010-03-04,China,605.3639882436871,179.57108159251905,-425.7929066511681,78.49350698362062,recession
2010-03-05,China,604.8325737746285,179.74768546453512,-425.08488831009333,78.45802592391637,recession
2010-03-06,China,605.6086078158057,179.5361609165509,-426.0724468992548,78.51447687323567,recession
2010-03-07,China,605.9141191364427,179.46443299294086,-426.4496861435018,78.53785521293835,recession
2010-03-08,China,606.1085867184371,179.42564371552598,-426.6829430029111,78.55342304339632,recession
2010-03-09,China,607.4851640584935,179.03780931754173,-428.4473547409518,78.65229733760353,recession
2010-03-10,China,607.1176420445337,179.1649512347566,-427.9526908097771,78.62825932792903,recession
2010-03-11,China,607.6170856882078,179.03642802347562,-428.58065766473214,78.66535137116836,recession
2010-03-12,China,607.9734307860348,178.95022569690857,-429.02320508912624,78.69236564829434,recession
2010-03-13,China,607.7392987168247,179.03790827433423,-428.7013904424905,78.6777206991159,recession
2010-03-14,China,607.2464424406758,179.20197716554057,-428.04446527513517,78.64484196062165,recession
2010-03-15,China,606.8871096056321,179.32684978071387,-427.5602598249182,78.6213959386346,recession
2010-03-16,China,606.8613249388768,179.35323874413461,-427.5080861947422,78.62145636830115,recession
2010-03-17,China,608.7183496576347,178.82479614433092,-429.8935535133038,78.75431458019656,recession
2010-03-18,China,608.3408577643216,178.95448615710754,-429.3863716072141,78.72953439214292,recession
2010-03-19,China,607.236973172321,179.29856279303314,-427.9384103792878,78.65355359653542,recession
2010-03-20,China,608.3105254270608,179.00086074525422,-429.3096646818066,78.73113861723151,recession
2010-03-21,China,607.1581869547194,179.35935183143394,-427.79883512328547,78.65175387861535,recession
2010-03-22,China,608.0916154043048,179.1027658730217,-428.9888495312831,78.71943812773264,recession
2010-03-23,China,608.2656663636842,179.07024468152343,-429.19542168216077,78.73359110452077,recession
2010-03-24,China,607.3190792726122,179.36810655421442,-427.95097271839774,78.66871858268267,recession
2010-03-25,China,607.9132545600405,179.21153101150574,-428.7017235485348,78.71247855715463,recession
2010-03-26,China,607.785580100153,179.2679203325375,-428.51765976761544,78.70535004326905,recession
2010-03-27,China,608.4406731974606,179.0936302680655,-429.34704292939506,78.75343034655262,recession
2010-03-28,China,608.2252211398145,179.1758008763985,-429.049420263416,78.74010220162131,recession
2010-03-29,China,608.5753800497592,179.09142722724627,-429.48395282251295,78.76668072770056,recession
2010-03-30,China,608.5097106574439,179.12947630775568,-429.3802343496882,78.76391869651997,recession
2010-03-31,China,609.0641055798386,178.98513036899212,-430.07897521084647,78.80492359488308,recession
2010-04-01,China,609.5474065370249,178.86190613779615,-430.6855003992288,78.84093126748212,recession
2010-04-02,China,609.9165253872535,178.77233897190453,-431.14418641534894,78.86888643591581,recession
2010-04-03,China,608.6428617733601,179.16516172087873,-429.4777000524814,78.78080234942388,recession
2010-04-04,China,607.5116314457638,179.51753379829316,-427.99409764747065,78.7029165244057,recession
2010-04-05,China,607.8544951701684,179.43501923709206,-428.41947593307634,78.72895144072606,recession
2010-04-06,China,607.2000671899153,179.6471744059239,-427.5528927839914,78.68472415958394,recession
2010-04-07,China,607.9711523341746,179.4380694194311,-428.5330829147435,78.74092217536057,recession
2010-04-08,China,608.7170270307555,179.23691730753364,-429.48010972322186,78.79539443382892,recession
2010-04-09,China,609.2060625081798,179.11173884359474,-430.0943236645851,78.83178013517745,recession
2010-04-10,China,608.5482979004622,179.32405925864919,-429.22423864181303,78.78723571591115,recession
2010-04-11,China,608.0644802660698,179.48547986802674,-428.5790003980431,78.75499601340967,recession
2010-04-12,China,607.9002400355155,179.55271600803866,-428.3475240274768,78.74529560435542,recession
2010-04-13,China,607.9613815745614,179.55340047900341,-428.407981095558,78.75147820535649,recession
2010-04-14,China,608.6500204085133,179.36897092669633,-429.28104948181704,78.80189913352098,recession
2010-04-15,China,609.0821613663153,179.26041717602808,-429.8217441902872,78.83425785423435,recession
2010-04-16,China,609.3178393328105,179.20978174319748,-430.10805758961305,78.85276210760081,recession
2010-04-17,China,608.6207065433164,179.43377643135895,-429.1869301119574,78.80544829746754,recession
2010-04-18,China,607.8468397462134,179.680964957491,-428.16587478872236,78.75278047037045,recession
2010-04-19,China,607.5331038311691,179.792510198983,-427.7405936321861,78.73256140301521,recession
2010-04-20,China,607.5768049410912,179.7983334213254,-427.77847151976573,78.73751383624166,recession
2010-04-21,China,608.529797978341,179.53548476368852,-428.9943132146525,78.80652827420295,recession
2010-04-22,China,608.2368221671701,179.64069872563834,-428.59612344153174,78.78775208928084,recession
2010-04-23,China,606.9398711187876,180.04334285565355,-426.896528263134,78.69832139744412,recession
2010-04-24,China,607.2587956288687,179.96755223860725,-427.29124339026146,78.7226347867476,recession
2010-04-25,China,607.2336662003938,179.99376674375793,-427.2398994566359,78.72274329441518,recession
2010-04-26,China,607.269450133291,180.00192637655147,-427.26752375673954,78.72713765098425,recession
2010-04-27,China,606.7794094298359,180.1660789201615,-426.6133305096744,78.69454883499975,recession
2010-04-28,China,606.4011813935504,180.29724638779098,-426.10393500575935,78.66984277813414,recession
2010-04-29,China,605.9245414324007,180.4578823138942,-425.4666591185065,78.6382423746295,recession
2010-04-30,China,605.9699734389661,180.4631597138422,-425.50681372512395,78.64331331528084,recession
2010-05-01,China,606.7258129311805,180.2571283591767,-426.4686845720038,78.69829412903573,recession
2010-05-02,China,606.0352625802271,180.48132884014697,-425.5539337400802,78.65165914203742,recession
2010-05-03,China,605.7997928446472,180.57029354065233,-425.2294993039949,78.63700863852995,recession
2010-05-04,China,605.6289868900225,180.64003841893484,-424.9889484710876,78.62690253089573,recession
2010-05-05,China,605.3137420415192,180.75294352526328,-424.5607985162559,78.60666855667824,recession
2010-05-06,China,604.7781590407974,180.93186120835023,-423.84629783244714,78.57100202491478,recession
2010-05-07,China,604.1045427928943,181.152478779316,-422.95206401357837,78.52570215722103,recession
2010-05-08,China,603.9087198579109,181.23009212741354,-422.6786277304974,78.51388119853245,recession
2010-05-09,China,604.6216767928366,181.03524044470083,-423.5864363481358,78.56569172375376,recession
2010-05-10,China,606.0325459834439,180.63259010413623,-425.3999558793077,78.66651360875801,recession
2010-05-11,China,607.2167852685598,180.29907783980153,-426.91770742875826,78.75158631083613,recession
2010-05-12,China,607.4265095391061,180.25559110430945,-427.1709184347966,78.76821006434156,recession
2010-05-13,China,607.7321650235651,180.18368791461648,-427.54847710894865,78.79158529381817,recession
2010-05-14,China,607.2939148384731,180.33248554539276,-426.9614292930804,78.76264003838659,recession
2010-05-15,China,607.8746629766773,180.1789518195501,-427.6957111571272,78.80536147962275,recession
2010-05-16,China,608.872462078075,179.90240166978109,-428.970060408294,78.87748637478562,recession
2010-05-17,China,609.361742368269,179.77665708150587,-429.58508528676316,78.9138399449775,recession
2010-05-18,China,609.4525097016232,179.76858597253326,-429.6839237290899,78.92210956741565,recession
2010-05-19,China,609.1227520025125,179.88462021595282,-429.2381317865596,78.90073722184654,recession
2010-05-20,China,608.6133263004768,180.05391819076578,-428.55940810971106,78.86672444912426,recession
2010-05-21,China,608.4466304601063,180.12198254354854,-428.3246479165578,78.8568613003655,recession
2010-05-22,China,608.2585113256584,180.1964308410415,-428.06208048461696,78.84549421667,recession
2010-05-23,China,608.6290615119179,180.10545215943074,-428.5236093524872,78.87345136713486,recession
2010-05-24,China,609.4552911224142,179.87999054488725,-429.57530057752695,78.93352816673016,recession
2010-05-25,China,608.7310579190255,180.11272859208336,-428.6183293269421,78.8843786511109,recession
2010-05-26,China,608.6686019359415,180.14993942507243,-428.5186625108691,78.88185413610141,recession
2010-05-27,China,608.1023376525605,180.33644184373117,-427.7658958088294,78.84387794962919,recession
2010-05-28,China,607.7877910055847,180.44852773420905,-427.33926327137567,78.82363187397938,recession
2010-05-29,China,607.5408540831723,180.54063635313693,-427.0002177300354,78.80814904363093,recession
2010-05-30,China,606.8973698685662,180.7508457445329,-426.1465241240333,78.76482156130993,recession
2010-05-31,China,606.7916953867567,180.80111235433765,-425.99058303241907,78.75928077410944,recession
2010-06-01,China,607.5889707681463,180.5826298924791,-427.0063408756672,78.81716006606254,recession
2010-06-02,China,606.3759471313855,180.9626777381548,-425.4132693932307,78.73386248695404,recession
2010-06-03,China,606.8710053140916,180.83384303108718,-426.03716228300436,78.77048483451789,recession
2010-06-04,China,605.8203705154945,181.1662707216825,-424.65409979381195,78.6986641237177,recession
2010-06-05,China,605.7521030463256,181.2055096007015,-424.5465934456241,78.69576126470271,recession
2010-06-06,China,605.7129015071978,181.2360602753975,-424.4768412318003,78.69489617825953,recession
2010-06-07,China,606.4677482321007,181.0292827316484,-425.43846550045225,78.74970309637492,recession
2010-06-08,China,605.9638987176946,181.1986215055553,-424.7652772121393,78.716252022325,recession
2010-06-09,China,606.5480399127621,181.04291449901888,-425.5051254137432,78.7590954411781,recession
2010-06-10,China,606.4714552439822,181.08457687796715,-425.386878366015,78.75560321219494,recession
2010-06-11,China,606.0459140627233,181.23054108117356,-424.8153729815498,78.72764551438969,recession
2010-06-12,China,605.8587752776905,181.3053397992421,-424.55343547844836,78.71641150769327,recession
2010-06-13,China,605.3848362031863,181.46611358780038,-423.91872261538595,78.68509497909866,recession
2010-06-14,China,605.7062344385795,181.38864958781878,-424.3175848507607,78.70948840263983,recession
2010-06-15,China,606.5162470210581,181.16520216008556,-425.3510448609726,78.76814491811437,recession
2010-06-16,China,606.4227480572114,181.21193768285406,-425.2108103743573,78.76346857400654,recession
2010-06-17,China,607.1496306892933,181.01377079543215,-426.13585989386115,78.81634014847255,recession
2010-06-18,China,607.2081352780639,181.0151094694344,-426.1930258086295,78.82232447474983,recession
2010-06-19,China,607.53468285342,180.93658403833183,-426.5980988150882,78.84712668917518,recession
2010-06-20,China,607.7654953685665,180.88663192060937,-426.8788634479571,78.86521272891758,recession
2010-06-21,China,608.0695265484068,180.81494309639942,-427.25458345200735,78.88844696448062,recession
2010-06-22,China,608.4241844258951,180.72828657236573,-427.69589785352935,78.91524709982609,recession
2010-06-23,China,607.6693000726269,180.97156462991697,-426.6977354427099,78.86408647025439,recession
2010-06-24,China,607.5371400983367,181.02970260779293,-426.5074374905438,78.85668427061297,recession
2010-06-25,China,607.3780042491388,181.09590887622335,-426.2820953729155,78.84739131253622,recession
2010-06-26,China,607.4775683361522,181.08500048850888,-426.39256784764336,78.85625688246611,recession
2010-06-27,China,607.2957373903259,181.1579979334482,-426.13773945687774,78.84537353237742,recession
2010-06-28,China,606.9411088772997,181.28263622670949,-425.6584726505902,78.82237451040092,recession
2010-06-29,China,605.8304706213227,181.6337969655587,-424.19667365576396,78.74642675868813,recession
2010-06-30,China,604.7620019460933,181.9735580596004,-422.78844388649287,78.67355600056938,recession
2010-07-01,China,605.151666766119,181.87522901620378,-423.2764377499152,78.70268957823228,recession
2010-07-02,China,605.2624731909951,181.86077561327838,-423.40169757771673,78.71232488042736,recession
2010-07-03,China,605.4447144604317,181.82487214540294,-423.61984231502873,78.72695866058346,recession
2010-07-04,China,604.8647957841184,182.01805373903298,-422.8467420450854,78.68828495231514,recession
2010-07-05,China,604.6119294514185,182.1130427281579,-422.4988867232606,78.67249721795764,recession
2010-07-06,China,604.8575499493319,182.05794657250183,-422.7996033768301,78.69154965218337,recession
2010-07-07,China,605.2114361532551,181.97033703692927,-423.24109911632587,78.71817731901845,recession
2010-07-08,China,605.539442306074,181.8906035764954,-423.64883872957853,78.74300458825695,recession
2010-07-09,China,605.2635035621165,181.99237153638862,-423.27113202572787,78.72558750985053,recession
2010-07-10,China,605.5674278957848,181.91986761905392,-423.6475602767309,78.74872955148388,recession
2010-07-11,China,605.9986750130806,181.8092297753052,-424.18944523777543,78.78079047883858,recession
2010-07-12,China,605.9572540666793,181.84048094732862,-424.1167731193507,78.7797735014008,recession
2010-07-13,China,607.017945959836,181.5415269725408,-425.4764189872952,78.85594729323769,recession
2010-07-14,China,606.9635567211982,181.57658728831458,-425.3869694328836,78.85401440095129,recession
2010-07-15,China,606.5239161590961,181.72701003546499,-424.79690612363106,78.82509261945611,recession
2010-07-16,China,607.1287649877788,181.56475339106342,-425.56401159671543,78.86935183788422,recession
2010-07-17,China,606.7072414563381,181.70970079783785,-424.99754065850027,78.8416942254176,recession
2010-07-18,China,606.2280427453542,181.87215123725954,-424.3558915080946,78.81001939826137,recession
2010-07-19,China,606.2902359933585,181.8723093628204,-424.4179266305381,78.81625453561789,recession
2010-07-20,China,606.8171296127088,181.73318979421043,-425.0839398184983,78.85503194069193,recession
2010-07-21,China,607.730697441457,181.47877078597634,-426.25192665548064,78.92094682274333,recession
2010-07-22,China,607.1536102364041,181.67005114929617,-425.48355908710795,78.88236613857003,recession
2010-07-23,China,608.0562497109582,181.41912873745662,-426.6371209735016,78.94753784484149,recession
2010-07-24,China,608.7295347877974,181.23721043934376,-427.4923243484537,78.99667452271413,recession
2010-07-25,China,608.5990488504526,181.2948128799932,-427.30423597045944,78.98938617304458,recession
2010-07-26,China,607.627790062785,181.60337710103727,-426.02441296174777,78.92311671638224,recession
2010-07-27,China,607.5277920391779,181.65204668782403,-425.8757453513539,78.9179838727002,recession
2010-07-28,China,607.485252946379,181.68354637154528,-425.8017065748337,78.91687993179244,recession
2010-07-29,China,608.6562662629817,181.35274317267147,-427.30352309031025,79.00090094356533,recession
2010-07-30,China,609.1544442116831,181.22315798492718,-427.9312862267559,79.03776021966104,recession
2010-07-31,China,609.5176387132221,181.13388972711684,-428.3837489861053,79.0651528440339,recession
2010-08-01,China,609.5685876007501,181.1374664187978,-428.43112118195234,79.0706054019548,recession
2010-08-02,China,609.8293167993811,181.0787305001548,-428.7505862992263,79.09080472995359,recession
2010-08-03,China,610.6901610779643,180.8421596091273,-429.84800146883697,79.15323206870916,recession
2010-08-04,China,611.4320655021546,180.64138768467032,-430.79067781748427,79.2073453186825,recession
2010-08-05,China,611.8739505787115,180.52957806231146,-431.3443725164001,79.2403528641023,recession
2010-08-06,China,611.9216594278457,180.53414827466824,-431.38751115317746,79.24558077025141,recession
2010-08-07,China,611.8355328202701,180.57820978283834,-431.2573230374318,79.24137426031086,recession
2010-08-08,China,612.5268458731742,180.39303204014993,-432.1338138330243,79.29198779133242,recession
2010-08-09,China,612.2706031292696,180.48716406658914,-431.7834390626805,79.27577671958588,recession
2010-08-10,China,612.9812589882519,180.29653138482485,-432.684727603427,79.32777903730766,recession
2010-08-11,China,613.5634926912592,180.14403765495518,-433.419455036304,79.37075303462143,recession
2010-08-12,China,613.1992112683138,180.26966304521022,-432.92954822310355,79.3468874313524,recession
2010-08-13,China,613.287188101515,180.26240843747783,-433.02477966403717,79.35495965389929,recession
2010-08-14,China,613.4026362295795,180.24708338227433,-433.1555528473051,79.36497196118539,recession
2010-08-15,China,613.1829325287486,180.33027488872648,-432.8526576400221,79.35132074174751,recession
2010-08-16,China,613.6904382870977,180.19974024934504,-433.4906980377526,79.38901785364428,recession
2010-08-17,China,613.5278832656868,180.26608327768025,-433.26179998800654,79.37939665433672,recession
2010-08-18,China,614.2451887062399,180.0741488725142,-434.1710398337257,79.43193375787541,recession
2010-08-19,China,614.0688259114554,180.14444973775315,-433.9243761737023,79.42132756492086,recession
2010-08-20,China,615.8169960678316,179.6515893085351,-436.1654067592965,79.54685853763668,recession
2010-08-21,China,615.6395754213327,179.72189888083489,-435.9176765404978,79.53614743021677,recession
2010-08-22,China,614.2308686907937,180.1526604208955,-434.07820826989825,79.43835291116892,recession
2010-08-23,China,614.6125986926901,180.05933666394296,-434.5532620287471,79.46719353566331,recession
2010-08-24,China,615.3554436915271,179.86051770798366,-435.4949259835434,79.52159613995107,recession
2010-08-25,China,615.3603806374025,179.8776199164108,-435.4827607209917,79.52380005538134,recession
2010-08-26,China,614.4505796511756,180.16253290563824,-434.2880467455374,79.4613112556814,recession
2010-08-27,China,614.2779370950597,180.23174582256547,-434.0461912724942,79.45096829176252,recession
2010-08-28,China,614.3307483626205,180.23482903619114,-434.09591932642934,79.45655773988118,recession
2010-08-29,China,614.2951805130763,180.2638429011622,-434.03133761191407,79.45590234142385,recession
2010-08-30,China,614.402734062238,180.25086221071763,-434.15187185152035,79.46535962729557,recession
2010-08-31,China,613.8099533505729,180.44353098445896,-433.3664223661139,79.42534843350319,recession
2010-09-01,China,614.5114820410126,180.25610827803175,-434.25537376298087,79.47675903190445,recession
2010-09-02,China,613.9464405330772,180.44059542040387,-433.50584511267334,79.4387035953481,recession
2010-09-03,China,614.4753453263767,180.30385645591514,-434.17148887046153,79.47792017822918,recession
2010-09-04,China,615.0621712896258,180.1503863142023,-434.9117849754235,79.52125576038281,recession
2010-09-05,China,614.7165505455623,180.27024179621344,-434.4463087493489,79.49867923417759,recession
2010-09-06,China,614.7062361299846,180.29183414645664,-434.414401983528,79.49980702764412,recession
2010-09-07,China,614.9481529046565,180.23946889183335,-434.70868401282314,79.51876217964899,recession
2010-09-08,China,615.4861853152388,180.1004554690961,-435.3857298461427,79.5586640784335,recession
2010-09-09,China,614.9530203754695,180.27516347417446,-434.677856901295,79.52281838496441,recession
2010-09-10,China,614.5062155950776,180.42481518095775,-434.08140041411986,79.49310307760355,recession
2010-09-11,China,615.1140575484576,180.26507969861396,-434.84897784984366,79.53791372470715,recession
2010-09-12,China,615.2084493108545,180.2559751830528,-434.9524741278017,79.54644244939072,recession
2010-09-13,China,615.6406530755561,180.14796929548143,-435.4926837800747,79.57886223710375,recession
2010-09-14,China,615.8924975055122,180.092838514385,-435.7996589911272,79.59853360198973,recession
2010-09-15,China,616.7968575640058,179.8472892582768,-436.94956830572903,79.66441468222826,recession
2010-09-16,China,618.0036484709351,179.51456762930133,-438.4890808416338,79.75182161002365,recession
2010-09-17,China,618.425605363315,179.41054156116527,-439.0150638021497,79.78361469244803,recession
2010-09-18,China,618.3307686547014,179.45651996605628,-438.87424868864514,79.77872886207577,recession
2010-09-19,China,617.4689928011346,179.72546721206524,-437.74352558906935,79.71944600132,recession
2010-09-20,China,617.3256493340654,179.7856913309257,-437.53995800313965,79.71113406649911,recession
2010-09-21,China,616.6831202996799,179.99152326699064,-436.6915970326893,79.66746435666705,recession
2010-09-22,China,617.1814197648854,179.86469833175482,-437.31672143313057,79.70461180966402,recession
2010-09-23,China,616.9928241475083,179.93817975730673,-437.05464439020153,79.6931003904815,recession
2010-09-24,China,618.081576248861,179.63968821878802,-438.44188803007296,79.7721264467649,recession
2010-09-25,China,618.9577164005852,179.4038506859943,-439.5538657145909,79.83615670865795,recession
2010-09-26,China,617.8621434834923,179.74044068010824,-438.1217028033841,79.76025841636006,recession
2010-09-27,China,618.0168268289929,179.71392602141637,-438.3029008075765,79.77307528504093,recession
2010-09-28,China,618.8237066839599,179.49804698282833,-439.3256597011316,79.83217536667883,recession
2010-09-29,China,618.8733712302729,179.50208968851015,-439.37128154176276,79.83754609187832,recession
2010-09-30,China,619.8508293233926,179.23744694170128,-440.6133823816914,79.90882762650939,recession
2010-10-01,China,620.8023989156404,178.98110123795823,-441.8212976776822,79.97835001535987,recession
2010-10-02,China,621.3669255350601,178.83686667441773,-442.5300588606424,80.02037922094779,recession
2010-10-03,China,621.8291156420959,178.72230225826712,-443.10681338382875,80.05514179003632,recession
2010-10-04,China,621.2248106868554,178.91453547889162,-442.31027520796385,80.01393461657472,recession
2010-10-05,China,621.0866326222042,178.9727229648689,-442.1139096573353,80.00593555870732,recession
2010-10-06,China,621.4561000049772,178.88469253792027,-442.57140746705693,80.03407925428975,recession
2010-10-07,China,621.3891273930114,178.92234695453172,-442.46678043847976,80.03114743475432,recession
2010-10-08,China,621.8471390131451,178.8089256531398,-443.03821336000533,80.0656064666285,recession
2010-10-09,China,622.3916742762972,178.6708296045399,-443.7208446717573,80.10625038808371,recession
2010-10-10,China,621.2028221701985,179.03114873192192,-442.17167343827657,80.02339709021204,recession
2010-10-11,China,620.8317072620995,179.15656005738734,-441.6751472047122,79.99882673194868,recession
2010-10-12,China,621.7906819549792,178.89861428790175,-442.8920676670774,80.0689296242881,recession
2010-10-13,China,621.9867142505783,178.86058864844435,-443.1261256021339,80.08473028990227,recession
2010-10-14,China,622.8357600044014,178.63510026677216,-444.2006597376293,80.14708602711737,recession
2010-10-15,China,623.7661569274566,178.38695788533784,-445.3791990421187,80.21531148127946,recession
2010-10-16,China,624.1402370137221,178.29833653862417,-445.8419004750979,80.24385735523464,recession
2010-10-17,China,625.5113220392437,177.92577224028454,-447.58554979895916,80.34370942795283,recession
2010-10-18,China,625.7860725622836,177.86590182150863,-447.920170740775,80.36519743837923,recession
2010-10-19,China,625.4516873328361,177.9792518832904,-447.4724354495456,80.34309392161265,recession
2010-10-20,China,626.6126278465563,177.66772937931185,-448.94489846724446,80.42803572258681,recession
2010-10-21,China,627.3494204374149,177.47726973874333,-449.8721506986716,80.48266901761582,recession
2010-10-22,China,627.4492814566183,177.46722365619692,-449.98205780042144,80.49165051128153,recession
2010-10-23,China,628.1370591520331,177.29108660064958,-450.8459725513835,80.54281457526827,recession
2010-10-24,China,627.6297051672192,177.45259784955218,-450.17710731766704,80.50823030167714,recession
2010-10-25,China,627.2157494626401,177.5879222028842,-449.6278272597559,80.48036716655244,recession
2010-10-26,China,626.1016254872708,177.9221732830906,-448.17945220418017,80.40237987703614,recession
2010-10-27,China,625.4200572826169,178.1343289530213,-447.2857283295956,80.35543862356383,recession
2010-10-28,China,625.2796766850528,178.19258616524806,-447.08709051980475,80.34722628503009,recession
2010-10-29,China,625.4849185299558,178.15237417155413,-447.3325443584017,80.363729270151,recession
2010-10-30,China,625.4443043375518,178.18220292921933,-447.26210140833246,80.36265072667712,recession
2010-10-31,China,625.0992455717193,178.2988310896119,-446.8004144821074,80.33980766613313,recession
2010-11-01,China,624.9102537513008,178.3710302521082,-446.53922349919264,80.32812840034092,recession
2010-11-02,China,625.0335429147585,178.3541189892133,-446.6794239255452,80.33876619039718,recession
2010-11-03,China,624.4042948625801,178.55214809276723,-445.85214676981286,80.29564429553473,recession
2010-11-04,China,624.9564152141678,178.41268092415737,-446.54373429001043,80.33690961383252,recession
2010-11-05,China,624.7241342307706,178.49729967886634,-446.22683455190423,80.3221433909637,recession
2010-11-06,China,623.9591288697158,178.7344514759851,-445.22467739373064,80.26935803457009,recession
