date,google_trends_unemployment,google_trends_inflation,google_trends_recession,google_trends_jobs,google_trends_mortgage rates,nighttime_lights,shipping_density,twitter_economic_sentiment,news_sentiment,earnings_sentiment,economic_surprise_index,railroad_traffic,truck_traffic,electricity_consumption,scenario
2010-01-13,70.76883518531734,34.15450599798627,53.74951695263513,38.65954511243163,61.89243884964376,100.36176426664008,101.38900894918748,80.04995323700864,32.88086031937133,60.62375737690956,3.935616776799855,98.01568754494217,102.38335506789662,100.13793547659876,productivity_boom
2010-01-14,75.53597569956658,37.59906465215992,57.3587076075324,35.11980294340721,64.18064687392375,100.38694918661847,107.62844905652538,12.358391091011443,75.88380725980139,54.51458625427964,17.68021817933336,98.24599990302546,100.20447135418536,100.1429432405476,productivity_boom
2010-01-15,67.11692075451298,37.017037099294555,52.89849949489974,38.366616477814674,52.58688565815296,100.46631395095984,108.63115703921737,61.13983789803778,32.48200218726545,47.43446152044522,-25.69181494537404,99.6752143728512,102.3081942828794,100.16935615800978,productivity_boom
2010-01-16,70.2084766747349,38.37182625136247,54.718199721499424,38.142791091014125,53.364666188957266,100.55572335175796,93.84715287114533,68.46154144296028,43.2493754839947,58.48051601954203,-33.02565765852513,98.53598041245105,101.83163675321308,100.15280732573508,productivity_boom
2010-01-17,67.66381428369893,32.348843574909054,54.26243569077869,38.961951757227865,65.9357875138362,100.51126966459813,104.31786473273104,71.23497279783611,67.84809625390243,46.735239050226504,2.602597600627341,101.27150750288746,102.67847531082934,100.15599444148387,productivity_boom
2010-01-18,70.03054371559526,36.11043782817473,61.49872807540532,39.764599132800704,54.430173091632845,100.62161373411438,118.82478426893363,76.57342198940746,43.361749712813996,41.997000637624296,12.405288158539022,99.4868799523911,103.81155595022662,100.18530159255418,productivity_boom
2010-01-19,76.09194853886198,42.79214492667227,75.42704754404986,33.23455452078578,61.849616057368515,100.6778578271196,102.82225988928155,41.15603520911489,48.15991444847812,45.431565282711,-28.47991422740033,101.03371313824437,101.11810107601006,100.19684754154603,productivity_boom
2010-01-20,84.41120614032815,35.3402028221565,57.40086138655576,35.81030485641578,61.025196859120456,100.7163260009642,95.69705728442958,39.31754448519473,75.53083702470754,51.96585730886861,-14.351772316505016,102.50301374834048,102.2355082652384,100.21678569639535,productivity_boom
2010-01-21,68.30896621591398,33.85868722593031,57.21036280428584,40.676297269232734,61.70821802447317,100.76745306759612,103.10251828653222,15.363562467202879,58.752969387605745,48.65662961070136,-13.146658372413631,102.57674309745026,99.6711042515814,100.2157409571013,productivity_boom
2010-01-22,66.74255404057973,36.94334750766868,60.03359081368836,40.33789826495681,56.23226978089875,100.75863790462002,108.15901660010712,55.40474658067821,62.22416596606659,53.430478511816,-18.03748821534474,100.82873232132242,102.34034076030612,100.22509085681493,productivity_boom
2010-01-23,70.36535001691239,38.41934356470508,56.71746391190457,34.6498795891955,61.53330059773154,100.71084006420543,105.64921641887952,32.9476710895014,38.92956442305041,40.531848532057126,-12.048908756505504,105.0220736469961,101.54300214128462,100.24569474292456,productivity_boom
2010-01-24,70.5470667272837,37.834116221089666,55.398207687833356,32.10984219145212,57.221512006063875,100.68065171105741,91.14139825046776,60.48244996996346,46.004537028035216,59.76949772485906,-32.904513349643125,98.93233159726262,102.64088380358089,100.28305719644852,productivity_boom
2010-01-25,77.31156827616924,36.169850382223295,53.56910629672032,40.89797485459409,62.98677883567733,100.66645831196097,101.47312714966984,81.2590172882752,52.62687053107369,57.41514333703294,-18.028799081519747,97.58137365537209,99.77939528950357,100.25828204901062,productivity_boom
2010-01-26,71.48133911431755,36.76675005491356,72.97735311941967,38.26855790332271,61.16359341818748,100.74044337654911,115.22458423091419,68.57544688504224,65.93340879610595,47.30456156253752,42.99861366369079,102.1012687773564,103.14584360002675,100.26294234520199,productivity_boom
2010-01-27,73.90747945030768,29.726449281485984,58.27321929508172,38.94504412130815,60.794495973304045,100.7135701127505,101.40633638781652,49.214100018087024,51.63225978297281,44.30016617185229,-12.151392275664922,100.33662152075298,104.59863408073001,100.28415755712007,productivity_boom
2010-01-28,69.91500489109413,36.833061149980125,58.88874045723202,40.446547078143475,57.028087724812366,100.80598731176036,101.32664752505445,83.86595335510138,57.85560897273964,50.36638157586189,24.416214344490932,99.80153420285806,102.28115510230927,100.28754539558719,productivity_boom
2010-01-29,69.92751168947993,28.506650989341402,55.50666879899943,37.52062215917472,54.27789439342089,100.87157047650877,108.99062401534097,52.1064536798822,30.25662791974333,44.911400411316286,-22.964752103445516,102.24648153852674,103.18518042458282,100.32304858438395,productivity_boom
2010-01-30,71.89984346045502,37.92467054760132,54.49500561952722,41.517738763590735,57.23353217705216,100.8330276295764,94.59796040470994,80.52150799328781,29.013003828028353,48.020999853863366,0.5929072294066664,101.02204154608083,99.0799745349971,100.29585617267576,productivity_boom
2010-01-31,67.81500313983962,41.17515778849121,58.36177091049341,40.538726024722244,59.34743832071681,100.86216476017623,94.77918560571582,46.55736803226326,40.106411968527965,52.46895457373274,1.2720415502560085,99.69484622790709,102.25044723363747,100.30598114006168,productivity_boom
2010-02-01,71.54835336055623,47.68540457789237,54.65234111156668,39.264756795699334,57.20370267449831,100.85746756183511,108.31044206435033,27.426619731778956,48.877459490569734,46.55306765617716,-32.1351420965954,100.23138932449677,105.3084113697043,100.30897690937638,productivity_boom
2010-02-02,83.11746209826238,32.81731779130727,66.98342943028115,42.22884047402888,52.78462355062129,100.88775380030722,105.97502558374228,79.52623261792438,54.964036120634326,45.567172752304046,3.2374905326109675,107.77931841576562,102.39647192680317,100.32674620349152,productivity_boom
2010-02-03,70.19868737589307,37.44525456821567,63.04200906325999,38.65551409791804,69.79146286986406,100.94000245791547,102.32689853770546,31.350952221210314,32.144137670762944,49.06127074104697,8.239282267868886,107.76435295085325,101.9526753151493,100.34595903221874,productivity_boom
2010-02-04,69.9013070822834,33.71663173378513,55.99722625605659,36.77506080292471,50.67514110009883,100.92751731350224,97.67929435485357,81.9673628736305,41.53746901736285,42.36416158338478,-18.44463611173612,103.54874843473884,104.83863863559864,100.35775609234786,productivity_boom
2010-02-05,74.51206130263665,28.733937006307794,54.97792639881206,37.708489006872036,64.82748661571435,100.94995364245392,109.06950162025043,78.46924761816925,59.211906280394615,51.07038254301496,25.398678240496423,101.7413430222149,107.17205830316949,100.3927909695266,productivity_boom
2010-02-06,69.53786805014047,35.68467007701471,58.88700153811535,43.09127678136346,54.253170463906244,100.90166345763173,110.4305128147743,19.41560201348781,23.254552577464715,54.49845824084521,1.6616192793210165,101.1868630705088,105.1370395110197,100.39878260429113,productivity_boom
2010-02-07,68.41175184514638,43.039782097258076,55.642297632486205,38.078538303273675,63.66776960124243,100.96743375871966,103.90419750529806,57.26845537439483,45.13848940565594,57.418726575412045,-7.535132841660543,104.76755806457835,102.58652258557876,100.37816520282813,productivity_boom
2010-02-08,69.56310556555543,35.673453883700574,55.59078666512363,37.38381471216899,76.0079362468119,100.98945319855746,113.36959576472718,82.26056416907456,42.509235933902644,52.639957081503525,15.145450660608244,101.17371144270577,103.90354982661466,100.3823595672338,productivity_boom
2010-02-09,82.38961773663969,34.00519501000154,55.6777260312355,38.932426267038366,52.228269709961005,101.03602472468909,111.70824123943808,53.85298263340352,62.70571102231719,51.34449718348142,-0.2881153548048326,107.42444139228306,104.21150029366426,100.36115484951539,productivity_boom
2010-02-10,70.80309265279438,35.81519329141102,55.56649625766376,42.00236450349764,53.261735357569115,101.06823511089998,107.41788157891392,11.530817223702455,54.193623235501704,46.88834801377737,-0.18392132508063952,104.26086411755918,99.20284635788654,100.33954289519306,productivity_boom
2010-02-11,69.90750844606616,37.78123189174452,57.03212465649994,38.979865975232386,57.34109089554402,101.1006165041758,104.90927202645734,74.15702478915458,59.77114371528299,50.93647929098285,-24.63588119040594,106.45214208253398,102.80301353087442,100.29544987545381,productivity_boom
2010-02-12,70.52147427042118,27.34213749336441,58.7761019400759,39.37673754372417,63.999820368330326,101.17528048108268,117.63530006213972,80.57776728745888,33.447188260940116,48.33268627510896,-10.572323680723294,109.88650300138909,104.07406118940773,100.275083992888,productivity_boom
2010-02-13,80.1165636766444,37.223624834756336,60.31751260639409,34.32032195459243,61.062950649493956,101.2617414796285,107.68693480302638,40.75341227487949,50.163363419940865,56.5822955388879,-10.716996737014385,103.92660073057579,103.053551213226,100.2895874144488,productivity_boom
2010-02-14,71.3145179504077,40.76700301214543,57.46962727338834,38.38747025026919,54.56430277058259,101.21861258790827,108.14633755517666,29.363294298135003,42.23210359111838,53.46409852737887,1.9592619662091357,98.99597731483992,103.09477225143141,100.29229268509421,productivity_boom
2010-02-15,70.3667691471644,42.01351211946259,64.5184478607117,37.95896269220171,63.68040821263522,101.29204780745583,107.20159468917824,25.62248487534739,41.70829232425847,48.05236924164478,-15.876792256688088,99.51651862869548,106.98637141218632,100.29715862574267,productivity_boom
2010-02-16,73.41902121640956,37.11031464879994,59.06573075780755,33.19782930499016,62.46016569060281,101.39733344862802,98.51402128625885,40.965668047638545,48.96647757663893,52.20122091294198,-12.281593176218493,101.93575562355252,101.48994603249349,100.3001628226561,productivity_boom
2010-02-17,76.90233669267327,40.635506630045874,58.59800765361428,37.043591482783995,66.42359293320398,101.43030068032455,120.40240574819813,85.85215360073116,52.6083674822773,39.10748746912494,-17.648979425358764,99.54105808605081,104.16654794203986,100.28921353744619,productivity_boom
2010-02-18,71.38906117642716,38.50834553002847,62.40147913595731,38.97040457272399,65.3725097797829,101.51007291262299,110.3556954389907,38.99597685722487,67.57037668095684,58.45230237282554,-25.2015978270573,108.67461406550507,107.23560051529208,100.29820722586376,productivity_boom
2010-02-19,70.2366331344483,38.917424753015624,83.87462750145879,43.01817286811861,67.01919003225898,101.52745757874385,107.99237550775268,22.95057608271793,54.907309627636245,49.03655181582878,-35.79778874736737,105.82353907821053,100.53015032875821,100.29579671696477,productivity_boom
2010-02-20,74.99509922889354,39.9537305329975,56.8935683356475,41.592408984484926,55.54038399372388,101.60729899978426,108.00602502709948,57.09539655371356,26.146873635941603,53.35845917497577,-23.73415450122164,103.84455779576028,105.9283783399065,100.28853762109644,productivity_boom
2010-02-21,82.7686612980447,35.70469223634065,60.7184893537398,33.271866600445826,59.69737959726443,101.57140386228853,112.18704228787645,84.14972825613451,29.951510697032997,58.82272654309466,7.803943596259179,110.47750016879993,101.19500288565878,100.28731778202435,productivity_boom
2010-02-22,72.40341709902852,36.69905029868583,56.17944610365593,42.55326845666136,63.804736283894634,101.62210973582572,111.67270701228715,42.86430057837441,50.646571493221984,59.93637382607844,-7.884784297705181,106.2016646059712,99.77351888249213,100.32633410966504,productivity_boom
2010-02-23,70.89616429476786,29.628984279504127,55.771926558252304,39.95752623455905,48.241166307550046,101.62099683099802,112.00220277948866,43.50486248173833,69.16212131720489,43.689386019776144,-28.317279991356056,105.97826778895708,103.9154531328022,100.33584249777722,productivity_boom
2010-02-24,71.39895250905592,39.498790416058654,59.06540357919961,42.94953433767556,57.31070475363906,101.62881094367766,114.95344549464572,47.16953016830681,52.90508836284536,48.63288355765863,16.29861720661322,100.06040251511935,99.22010856552546,100.35282155685996,productivity_boom
2010-02-25,73.3197642092593,39.42162124831498,66.57467905636324,41.64267244777763,63.06378230819028,101.73381302203371,114.95073823117858,55.50933400731254,51.54431188336509,51.51436236901871,-8.456543923228658,105.57359060071957,103.53899561930643,100.35194203063631,productivity_boom
2010-02-26,85.48214921914855,44.357079811274524,65.93850524019504,38.856469206603606,68.59272233739328,101.7548694171206,109.77855754110054,29.04173625929623,56.875418178200334,50.51681160280906,0.803456009500106,101.34322310009483,102.83284614543558,100.37354378581021,productivity_boom
2010-02-27,69.81091058806068,35.03798575829995,69.60534126534247,39.69058485796708,63.417951513252845,101.79410043599066,107.4907483813155,52.872808007930495,59.577085392607,44.887241656373504,39.28959263725155,105.16690411292691,103.51541404756445,100.40064239933166,productivity_boom
2010-02-28,74.23621588068302,36.424032125625885,62.487629224183415,33.52137247823947,61.39067079124898,101.8063163125652,112.95099903370256,56.462506947262995,56.98201894436779,51.44604313763003,37.02058996023163,108.02780992635967,104.76676199253207,100.42824733769241,productivity_boom
2010-03-01,82.93452748028113,41.52530764470961,56.92895546395171,38.54715761970762,60.646717924596516,101.74571566260009,109.93109096053618,13.517689572480126,46.732947792772876,52.93298544522204,-7.439213205002423,109.10986857472773,106.18408607738034,100.45125253765447,productivity_boom
2010-03-02,70.66393740560966,32.86717226767546,56.252902772294185,48.485754587414654,58.73661064902472,101.75043815506534,100.69207268166522,11.44962420942391,61.13695301937498,55.61157235277702,-11.708186867392072,105.05282486197486,100.77508859533266,100.46068026509325,productivity_boom
2010-03-03,70.86251157803032,36.53211910494534,62.57345008353854,37.62332291568018,58.70696255401802,101.84920778504107,107.55993034053473,38.62041274584452,41.76614564798505,51.12920031841851,-38.55869820886687,105.9532522452075,102.06484328794215,100.45366126966327,productivity_boom
2010-03-04,69.51943638678613,43.988400962036934,67.24654165335915,40.63917660360543,54.92094204757835,101.85299947373369,105.45093433157452,79.34082742368565,50.30524216087084,58.32191489722005,28.169633113289606,106.99296874521775,100.6601749687862,100.43148427035109,productivity_boom
2010-03-05,73.33631804169583,45.5045813547918,61.527105205444926,38.12096327896069,56.259694790606424,101.82589413693846,109.27804979986139,74.20140897085813,62.618077848369786,51.38511272140725,0.2220136247965984,99.81384610607405,101.26388081851866,100.42472128230483,productivity_boom
2010-03-06,76.07747593960266,34.7417144474345,62.90860342466385,36.17941189740854,69.63370373962988,101.87059353580857,110.33191227339232,77.24300696513622,69.65046130172969,52.788579713826785,19.15791378610756,108.31870798949728,99.7078494102661,100.47111345587315,productivity_boom
2010-03-07,71.5418545514516,42.45737541120254,60.18653265582806,47.072947349219305,59.28166501172979,101.83563324606416,111.8168555657931,86.52531685199354,73.26089549713596,58.878403782878834,5.332455300218014,106.13177414544039,104.68399713162495,100.47381505390943,productivity_boom
2010-03-08,70.42722976891618,33.25544142735706,66.41143523951911,38.287695411098355,64.24986653342363,101.92743958788911,121.34840989715063,78.9156751745404,45.77380120131511,47.44207287159657,-27.802954181294165,104.43008442293569,102.51382877802547,100.47608008080833,productivity_boom
2010-03-09,77.33145400590791,32.51971936112197,64.71185244913023,40.477040190176155,70.00470535615223,101.93952543735803,112.84713417015763,89.14275987084386,36.91828483397089,51.24971889636403,10.391343286384869,103.28616887154698,104.17115433665755,100.46338553433873,productivity_boom
2010-03-10,71.37594610465743,34.002203927235236,72.38037157299449,39.03789825597059,56.708447350543224,101.94512031032583,102.0233350502005,58.1740722007249,65.8495197253195,47.98690957846387,-10.149773537246595,102.7974465990431,106.74355485281652,100.47505853479663,productivity_boom
2010-03-11,72.44311142256045,36.59415401685817,58.3652267563155,34.533354489297444,59.50905533470563,101.88542296060012,112.85217415379017,31.51019171944562,55.686946859637224,46.92060640083586,-5.46420136874082,104.28875887315078,102.05038966080386,100.45693086815749,productivity_boom
2010-03-12,74.61193138811426,28.832867516738453,60.57918906937481,35.03146905902543,57.75743587855889,101.89895026245372,112.99448626348956,29.61139919880406,34.98650133834204,42.87805747629416,-2.711879653696627,105.41998398300872,107.47975734134891,100.48420948428543,productivity_boom
2010-03-13,69.49086718448736,42.14943359681503,56.39627862949766,35.53887085422446,59.20551498452043,101.92084309852602,112.79378410985976,47.421035966247295,55.25397044310367,54.019021176336324,27.588875509258912,101.24977229198795,106.15031260411014,100.47662428795834,productivity_boom
2010-03-14,86.18998840701315,39.70563037422007,57.308948083346735,41.38416168452059,48.92042768378245,101.96011866403471,113.9740012806007,56.213939705288865,62.244847104757405,57.16560878870661,-23.544743149524074,106.18919937711763,102.47679052570513,100.50636111743911,productivity_boom
2010-03-15,75.46017774205558,38.6316014461877,58.959355838495256,38.51590298093736,58.39779411601922,101.94787478614549,111.46121522092226,23.125257995747226,56.60093718444243,51.512106133210374,6.326739276143454,108.6029993614781,101.92127201299125,100.5292795305154,productivity_boom
2010-03-16,72.04876448633897,33.21778552360704,64.35494059318998,39.018425842148574,58.6609583092536,101.99317447728252,112.22974738917239,64.3868341618571,35.9881867902348,46.763231865090006,9.586178851565817,103.03205453313095,103.35472504804922,100.51756667942006,productivity_boom
2010-03-17,87.93080877930483,33.74091500225356,55.69379111616623,37.582803259168585,53.791782497318984,102.0653685161726,118.1416907782372,49.88663155878436,58.84087429047899,38.94434091443772,-13.739079945761453,98.21951936049047,102.57647896734267,100.53587511933364,productivity_boom
2010-03-18,69.81291944329794,32.04781863359878,59.38784113020231,41.362009333904155,68.87012899961047,102.09012380153031,113.69541280588737,6.649914487899651,65.73407504283405,53.253032061245065,-10.680907643611643,105.90724947318543,102.15876563238555,100.56750963615443,productivity_boom
2010-03-19,75.91771804785864,36.45672777294488,57.22723328270086,42.64384777990867,62.96245149589664,102.13406673875568,113.09273331505446,47.86914742161769,42.59055494030266,57.91365702887427,-26.951143529630663,105.98453452664148,104.0158301908215,100.57429546579783,productivity_boom
2010-03-20,71.1826978422388,33.45629181484638,60.88782872764564,40.40287477357948,69.99461278984494,102.13506248310917,108.03957910868455,68.62446437056958,97.28255962203049,56.745168733482146,17.169572406870536,106.84048967093109,103.32225160933451,100.59705880984228,productivity_boom
2010-03-21,70.11889773669667,30.68851137852545,59.57622658523418,33.276230293062525,53.987578066280435,102.15115240584103,107.95570950266263,36.6863830871835,46.94287185347169,45.687024301301726,8.282891617119196,107.91009774472701,103.29033842580232,100.59285059039806,productivity_boom
2010-03-22,76.86765464603036,40.32915473377961,60.267242378762205,41.74819264126064,55.42046330002009,102.17459945958058,104.74747838947209,51.35069060950597,29.17197725849767,57.86893285273864,-9.870949043552455,109.83135563512748,102.74618010936294,100.56827938154223,productivity_boom
2010-03-23,71.77843471464739,37.17621548458009,66.4337855536884,39.404142093149225,59.825457579075774,102.17299865164328,111.06126525856686,8.98295035935348,42.21807513799679,51.37038055649743,20.959488281220047,99.99259721632454,106.91998715325487,100.56212947704711,productivity_boom
2010-03-24,82.36519768611257,36.42255719908348,63.273157377952174,37.55701596900453,56.473126731150444,102.20221272219484,106.64102703347439,49.552677757775896,44.91489063169454,50.12406153698047,12.53445081441502,108.68138711437071,102.48215425525254,100.60596623212223,productivity_boom
2010-03-25,75.37851824970554,34.768982566217076,61.92606999951536,40.26498113547878,61.822672739917294,102.2881173462204,110.17379110210403,81.91843755703508,52.5269809875515,50.56401314697987,4.178892200313731,99.92598066413493,102.82927332775523,100.62062769452925,productivity_boom
2010-03-26,99.96598371862206,35.52646690455103,77.95236865421542,44.17082157108609,65.0365142035165,102.28060206530292,107.37023526924285,59.92966661147404,38.432855781775544,42.99753417475978,21.681595440778956,104.31206259401074,105.99405717495266,100.6170322674076,productivity_boom
2010-03-27,79.38621467769987,40.09990786909384,70.0612555346215,34.08177594529171,60.311764350877546,102.31959526596786,104.56063743976613,52.11717878426009,71.31237557084629,45.35891509114918,-7.104042769705952,105.8083757674936,102.93534592693624,100.63567948364506,productivity_boom
2010-03-28,84.77013815116588,36.140823370853816,63.89113809050278,44.03289218458878,62.99642220654967,102.34068456180881,109.28219673208743,72.5092095276756,68.20074597376087,57.352569368823424,11.369252846816371,103.53890109546843,102.76721965928395,100.64828162155045,productivity_boom
2010-03-29,69.03799247034569,35.3681401164336,59.09286377597352,29.701008556427038,63.69301117925998,102.31103212090717,102.17570578699213,15.97945183814252,53.49358614763859,43.99550986949937,15.803122936641147,102.2801744185872,103.6142363403913,100.64679317303896,productivity_boom
2010-03-30,74.54611826514189,33.453599581163644,63.680490044451496,42.948469255195775,65.01708811478848,102.34397866401463,112.9184955319949,63.43911493426655,76.20788257969734,56.50121301287209,-33.15656427075675,104.18009193755434,101.07001836969003,100.6560788181081,productivity_boom
2010-03-31,69.06285324674307,36.14981629847909,56.70811482466446,33.72295216126081,60.26085065487043,102.35024931409286,112.20348549045595,20.978465423236788,53.93062372547489,55.03202205139694,44.01453498711905,101.88235072725138,101.26554865475521,100.63414076205069,productivity_boom
2010-04-01,68.92086034346391,35.187153837740624,59.7640832217189,41.98252954160557,73.52423944603476,102.36041130346747,106.01280979463091,52.565329596692976,44.44383177049071,50.22126022081648,22.0978206890247,105.84070080039395,105.76097428661919,100.63422325047136,productivity_boom
2010-04-02,72.62548187266083,39.06743087404707,62.77726667350788,40.930403868605275,66.51190597495608,102.31197447752594,96.5729786672323,83.08485339916797,49.67998363513293,67.42903792661949,17.145926454242982,98.83405230837899,101.9156365224339,100.66302398022043,productivity_boom
2010-04-03,92.01274128156614,33.31382984683747,59.94848204752224,37.88324175323113,66.32960915397086,102.29827176715331,117.18155936924393,63.72526626041684,23.779941251805585,60.585708980651916,-5.382291620865671,106.03896210970929,102.51883455324331,100.6875775804045,productivity_boom
2010-04-04,72.16701882196953,39.668926893888624,59.95557130945344,39.64711101486033,61.07407731384141,102.35021721878749,110.12370344117426,60.03796354892532,54.523656988625184,48.26412806131075,-20.87685235298526,109.30250371398841,102.92807634684144,100.67801459196478,productivity_boom
2010-04-05,70.95894232493424,31.19079272435123,56.86018437443505,42.86882091058406,60.28731000552983,102.33682763039167,110.49926338702105,81.23676100722986,52.35358093120441,57.82202056445895,-18.348426139844317,99.24771817547617,100.67401648978249,100.69098760784115,productivity_boom
2010-04-06,81.47349774201469,32.55718990875526,63.74356147143218,40.41358004336865,69.04887485370932,102.31501588299952,106.44404217590849,59.09140783460166,44.52601913348202,56.08985916447905,18.85192031430496,107.28492731101694,104.45010198849857,100.70513529935684,productivity_boom
2010-04-07,67.8063533531902,31.742786276580794,59.663083049277155,37.49861806292817,54.92482435036808,102.3246312913228,100.593183029133,63.57979961833203,36.42010905317234,65.73346678790494,-48.98637513568887,104.28628845153195,102.32133466182839,100.7063523984689,productivity_boom
2010-04-08,70.33605227503404,32.72538754059805,55.55408735571295,36.88468582760096,68.65568567395546,102.42309577537742,105.8946720369266,34.264261435179556,67.15618277485294,54.04138110965517,12.272550942038155,98.8397649225492,100.36273604005905,100.68929887110731,productivity_boom
2010-04-09,75.20103150144882,33.356712770430754,64.15980962729049,45.59734883699081,60.28956261627826,102.43511878657984,103.09209283820971,42.89528830191461,64.64525875336183,52.32828730836923,-21.931797672858583,101.62888842167244,103.49938663882844,100.65911514164993,productivity_boom
2010-04-10,68.54305342895039,39.26801413895991,57.67294824802721,43.33486933662467,52.49468120578323,102.41657408571368,110.39481824008777,64.21891411566455,53.6141063702424,48.0051246025061,-26.669045511545086,104.78862938142599,102.2581698977381,100.6712418979448,productivity_boom
2010-04-11,69.64830566890839,36.416711261124156,70.11035607890196,35.656941430073914,59.387301241466105,102.38765205873942,105.6004876312674,21.575719056668838,61.02494019366058,53.589289769132876,-45.77682797512077,105.44826572036362,101.17312749280025,100.69890112244539,productivity_boom
2010-04-12,79.71576442706268,32.7999783664461,54.74676810007587,45.2942597969602,60.55387106066288,102.45028140825303,115.54478931918565,74.86473280366721,86.77633753121884,40.62679939649611,-17.238140216826537,107.63100894741572,103.16399121661034,100.71858376685552,productivity_boom
2010-04-13,81.56960226079931,31.359473415867008,53.622887954946016,38.91296452806401,58.14257249438037,102.46036417195464,103.54890818779458,82.68972185631866,37.86517703178123,52.165823213052214,-1.566818900302009,105.3130852880308,102.18890131829299,100.72257649010587,productivity_boom
2010-04-14,74.83642776736374,36.68546456404273,54.47711243118092,41.35422070482024,55.254122053907935,102.45490640330141,101.45963116941505,19.981899302911437,25.65766228984437,52.04418337417292,-32.81586323361274,100.66673587683772,102.54011435261214,100.71236371395388,productivity_boom
2010-04-15,83.17752629574494,32.10719867122392,61.18094728304849,38.89900076268235,63.62207697993861,102.46742894395099,113.81026201910831,94.1499754587802,60.240077839608425,51.757812483836915,-22.68263936344553,104.14809914226342,95.88345269731118,100.71977333575249,productivity_boom
2010-04-16,72.64589819239531,38.49923936210267,58.299600780455116,39.98735844568326,55.1497522321152,102.462305442407,99.69963874849151,82.70977210980305,69.56741246540697,45.52113658241833,15.457287498661715,99.94600045866201,97.37020297610435,100.7666464960209,productivity_boom
2010-04-17,68.92143226101463,35.78080348863918,57.741261209342234,36.28971663850269,63.15961468360707,102.47627132412782,112.09301556430475,31.302932387163416,62.056633566199,48.45323982811967,2.246978476080501,102.78914682926616,100.73108314937429,100.7549632587932,productivity_boom
2010-04-18,68.87937663680064,28.428884755632733,57.92445646738697,36.98698855295789,49.116392037686,102.4713016634259,103.62162152653302,91.93750034677235,71.79663095175405,48.10857112194543,-3.327809546076898,103.21935662349905,102.00525668527338,100.7601815181131,productivity_boom
