date,partner,imports,exports,trade_balance,container_throughput,scenario
2010-01-29,China,606.0073619648209,178.77149953349146,-427.23586243132945,78.47788614983125,productivity_boom
2010-01-30,China,606.85529929166,178.54153848691422,-428.3137608047458,78.53968377785742,productivity_boom
2010-01-31,China,606.5559245410168,178.6495005625666,-427.9064239784502,78.52054251035834,productivity_boom
2010-02-01,China,606.3313184093587,178.7355265356187,-427.59579187374,78.50668449449775,productivity_boom
2010-02-02,China,607.7094936595564,178.34999010305123,-429.35950355650516,78.60594837626077,productivity_boom
2010-02-03,China,606.3926563020657,178.75714034844881,-427.63551595361685,78.51497966505146,productivity_boom
2010-02-04,China,606.4284663729065,178.76643071650292,-427.66203565640365,78.51948970894095,productivity_boom
2010-02-05,China,606.0717212634967,178.89151419606608,-427.1802070674306,78.49632354595627,productivity_boom
2010-02-06,China,606.9127218486375,178.66345488392486,-428.24926696471266,78.55761767325623,productivity_boom
2010-02-07,China,607.1998749817625,178.59878467917628,-428.6010903025862,78.57986596609388,productivity_boom
2010-02-08,China,606.5456907688059,178.81125473431564,-427.7344360344903,78.53569455031216,productivity_boom
2010-02-09,China,606.8475942326249,178.74213163613487,-428.10546259649004,78.558972586876,productivity_boom
2010-02-10,China,606.1129002611189,178.97865123208484,-427.134249029034,78.50915514932038,productivity_boom
2010-02-11,China,606.4051680495462,178.91223916202813,-427.4929288875181,78.53174072115745,productivity_boom
2010-02-12,China,607.0378382314049,178.74560192776823,-428.2922363036366,78.57834401591731,productivity_boom
2010-02-13,China,607.2728856911016,178.69624008802109,-428.57664560308046,78.59691257791228,productivity_boom
2010-02-14,China,607.8583850237037,178.54392060304386,-429.3144644206599,78.64023056267476,productivity_boom
2010-02-15,China,607.4920460096517,178.67140493452933,-428.8206410751224,78.61634509441811,productivity_boom
2010-02-16,China,606.8694850307912,178.87453299037327,-427.99495204041796,78.57440180211645,productivity_boom
2010-02-17,China,606.874098803614,178.89301021295284,-427.9810885906611,78.57671090165668,productivity_boom
2010-02-18,China,607.9746278969769,178.58898754616447,-429.3856403508124,78.65636154431415,productivity_boom
2010-02-19,China,608.0187218150189,178.59583678725141,-429.4228850277675,78.66145586022704,productivity_boom
2010-02-20,China,608.2792687045986,178.53913063896562,-429.740138065633,78.68183993435643,productivity_boom
2010-02-21,China,609.1023067304061,178.3176492615387,-430.7846574688674,78.74199559919448,productivity_boom
2010-02-22,China,609.2957792793175,178.28078763407458,-431.01499164524284,78.7576566913392,productivity_boom
2010-02-23,China,609.3802828601414,178.27582329804406,-431.1044595620973,78.76561061581856,productivity_boom
2010-02-24,China,609.8117979197343,178.16941629523143,-431.6423816245029,78.79812142149659,productivity_boom
2010-02-25,China,609.7492795748682,178.20743122197666,-431.5418483528915,78.7956710796845,productivity_boom
2010-02-26,China,608.9873672105266,178.45016108925043,-430.5372061212762,78.74375282997771,productivity_boom
2010-02-27,China,608.7345739944501,178.544048031913,-430.1905259625371,78.72786220263632,productivity_boom
2010-02-28,China,608.9493416021338,178.5008523537418,-430.448489248392,78.74501939558758,productivity_boom
2010-03-01,China,609.8266962646466,178.26379025509058,-431.56290600955595,78.80904865197373,productivity_boom
2010-03-02,China,609.7107634773531,178.3174364083939,-431.39332706895925,78.8028199885747,productivity_boom
2010-03-03,China,610.4730785792386,178.11449249542693,-432.3585860838117,78.85875710746656,productivity_boom
2010-03-04,China,611.3393854958274,177.88179151062621,-433.4575939852012,78.92211770064537,productivity_boom
2010-03-05,China,611.3105937190588,177.90986943552272,-433.4007242835361,78.92204631545816,productivity_boom
2010-03-06,China,610.3429118523576,178.21167226054916,-432.1312395918084,78.85545841129067,productivity_boom
2010-03-07,China,611.0401745774057,178.02802306681806,-433.0121515105876,78.90681976442238,productivity_boom
2010-03-08,China,609.9779379858794,178.35779148809166,-431.62014649778774,78.8335729473971,productivity_boom
2010-03-09,China,610.1090531565917,178.33920207255682,-431.7698510840349,78.84482552291486,productivity_boom
2010-03-10,China,609.8800478717616,178.42591538919186,-431.4541324825697,78.83059632609535,productivity_boom
2010-03-11,China,608.8972921519583,178.7336741091337,-430.16361804282457,78.7630966261092,productivity_boom
2010-03-12,China,608.8188235162465,178.7764940897591,-430.0423294264874,78.75953176060057,productivity_boom
2010-03-13,China,609.1075391744573,178.7115290588095,-430.3960101156478,78.78190682332668,productivity_boom
2010-03-14,China,608.6776437943706,178.8575380424016,-429.82010575196904,78.75351818367722,productivity_boom
2010-03-15,China,607.7783333773376,179.14200664121805,-428.6363267361196,78.69203400185557,productivity_boom
2010-03-16,China,608.6694265139653,178.89953257887004,-429.76989393509524,78.75689590928353,productivity_boom
2010-03-17,China,607.7325494510593,179.19514418185435,-428.53740526920495,78.69276936329136,productivity_boom
2010-03-18,China,606.9652113209636,179.44153301753377,-427.52367830342985,78.64067443384974,productivity_boom
2010-03-19,China,607.0707460354804,179.43018200814566,-427.64056402733473,78.65009280436261,productivity_boom
2010-03-20,China,606.588681366405,179.59263749062728,-426.99604387577773,78.61813188570324,productivity_boom
2010-03-21,China,606.9779443284907,179.49730981583073,-427.48063451266,78.64752541443215,productivity_boom
2010-03-22,China,606.4922779278116,179.66091130313575,-426.83136662467587,78.61531892309475,productivity_boom
2010-03-23,China,605.6665626867699,179.92573728041015,-425.74082540635976,78.559229996718,productivity_boom
2010-03-24,China,605.4811884323817,180.00072118958838,-425.48046724279334,78.54819096219701,productivity_boom
2010-03-25,China,605.4890489837934,180.018282370107,-425.4707666136864,78.55073313539003,productivity_boom
2010-03-26,China,605.539926735947,180.02305388408743,-425.5168728518596,78.55629806200345,productivity_boom
2010-03-27,China,605.0219519321604,180.19709043568938,-424.82486149647104,78.52190423678498,productivity_boom
2010-03-28,China,604.1070659639715,180.48993352266152,-423.61713244131,78.45969994866331,productivity_boom
2010-03-29,China,604.1805843538193,180.48791379469927,-423.6926705591201,78.46684981485186,productivity_boom
2010-03-30,China,603.9682806433898,180.57130817920876,-423.39697246418103,78.45395888225985,productivity_boom
2010-03-31,China,604.0584493738525,180.5643017115164,-423.49414766233605,78.4622751085369,productivity_boom
2010-04-01,China,603.3988394105301,180.78165685679545,-422.6171825537346,78.41804962673255,productivity_boom
2010-04-02,China,603.7416442171066,180.69896795989368,-423.04267625721286,78.44406121770004,productivity_boom
2010-04-03,China,604.1053293249619,180.61013051658063,-423.49519880838125,78.47154598415426,productivity_boom
2010-04-04,China,604.260390017225,180.58372646782445,-423.6766635494005,78.48441164850495,productivity_boom
2010-04-05,China,603.7907622691433,180.74414296686265,-423.04661930228065,78.4534905236006,productivity_boom
2010-04-06,China,604.2121004570637,180.6380489680377,-423.574051489026,78.48501494251013,productivity_boom
2010-04-07,China,604.0355386488037,180.71080159585327,-423.32473705295047,78.4746340244657,productivity_boom
2010-04-08,China,604.6483484680386,180.5475832535225,-424.1007652145162,78.51959317215612,productivity_boom
2010-04-09,China,605.1184040834571,180.42725061783983,-424.6911534656173,78.5545654701297,productivity_boom
2010-04-10,China,605.0534144692606,180.4665497443303,-424.58686472493025,78.55199642135909,productivity_boom
2010-04-11,China,605.1438204988117,180.45950541790927,-424.6843150809024,78.5603325916721,productivity_boom
2010-04-12,China,604.9261376487716,180.54436806518555,-424.38176958358605,78.54705057139573,productivity_boom
2010-04-13,China,606.215084523682,180.18037325496567,-426.0347112687163,78.63954577786477,productivity_boom
2010-04-14,China,606.063435594539,180.24534562100212,-425.81808997353687,78.63087812155412,productivity_boom
2010-04-15,China,606.5917362479977,180.1082348530556,-426.4835013949421,78.66999711010533,productivity_boom
2010-04-16,China,606.8547493123938,180.05003792313312,-426.80471138926066,78.6904787235527,productivity_boom
2010-04-17,China,606.6471282351363,180.13152875421298,-426.5155994809233,78.67786569893492,productivity_boom
2010-04-18,China,606.6154163624935,180.16081677394212,-426.45459958855145,78.67762331364356,productivity_boom
2010-04-19,China,606.6636975178994,180.1663489067696,-426.49734861112984,78.68300464246691,productivity_boom
2010-04-20,China,606.9255135875854,180.10849062324073,-426.8170229643447,78.70340042108262,productivity_boom
2010-04-21,China,606.8045839234414,180.16425074347842,-426.640333179963,78.69688346669199,productivity_boom
2010-04-22,China,607.1813667504159,180.07230540205848,-427.10906134835744,78.72536721524745,productivity_boom
2010-04-23,China,607.755205182697,179.92211853300293,-427.833086649694,78.76773237156999,productivity_boom
2010-04-24,China,608.0247505565409,179.86218453147836,-428.1625660250625,78.78869350880194,productivity_boom
2010-04-25,China,607.2032672652263,180.1253745811516,-427.07789268407464,78.73286418463779,productivity_boom
2010-04-26,China,608.1068323175476,179.87755849622656,-428.22927382132104,78.79843908137742,productivity_boom
2010-04-27,China,608.1338922802959,179.8893801025064,-428.2445121777895,78.80232723828023,productivity_boom
2010-04-28,China,609.1229762940558,179.617072445888,-429.5059038481678,78.87400487399438,productivity_boom
2010-04-29,China,609.5432027918481,179.51302283495923,-430.0301799568889,78.90562256268073,productivity_boom
2010-04-30,China,610.3698592324945,179.28965299800566,-431.08020623448886,78.96595122305001,productivity_boom
2010-05-01,China,610.703776335378,179.21136587677753,-431.4924104586005,78.99151422121557,productivity_boom
2010-05-02,China,610.5835144186333,179.26641191530973,-431.31710250332355,78.98499263339431,productivity_boom
2010-05-03,China,610.8523085570392,179.2072689791771,-431.6450395778621,79.00595775362164,productivity_boom
2010-05-04,China,610.8175641956308,179.23720404526247,-431.5803601503683,79.00547682408933,productivity_boom
2010-05-05,China,611.1177573392105,179.16889135620667,-431.94886598300377,79.02866486954173,productivity_boom
2010-05-06,China,610.7957302909919,179.28309675830306,-431.5126335326888,79.0078827049295,productivity_boom
2010-05-07,China,610.5472882740817,179.37580154689127,-431.1714867271904,78.9923089820973,productivity_boom
2010-05-08,China,610.6903029169779,179.35354165076035,-431.33676126621754,79.00438445677383,productivity_boom
2010-05-09,China,609.9663135973924,179.58619346984986,-430.38012012754257,78.95525070672423,productivity_boom
2010-05-10,China,610.3894346298031,179.481462444477,-430.9079721853261,78.98708970742801,productivity_boom
2010-05-11,China,610.2737775989133,179.53523918999403,-430.7385384089192,78.98090167889075,productivity_boom
2010-05-12,China,610.7717879309807,179.40859630854084,-431.3631916224399,79.01803842395216,productivity_boom
2010-05-13,China,610.43391857945,179.5276549473223,-430.9062636321278,78.99615735267724,productivity_boom
2010-05-14,China,610.3113554637357,179.58346989181908,-430.72788557191666,78.98948253555548,productivity_boom
2010-05-15,China,610.0335203190373,179.68503133611404,-430.34848898292324,78.97185516551514,productivity_boom
2010-05-16,China,610.2365300860047,179.6450201786024,-430.59150990740227,78.98815502646072,productivity_boom
2010-05-17,China,610.2596736846565,179.65797232811173,-430.60170135654477,78.99176460127683,productivity_boom
2010-05-18,China,610.9116616009192,179.48597895087357,-431.4256826500456,79.03976405517928,productivity_boom
2010-05-19,China,609.9960912341926,179.77515190397244,-430.2209393302202,78.9771243138165,productivity_boom
2010-05-20,China,609.2379718555272,180.0186587456178,-429.2193131099094,78.92566306011452,productivity_boom
2010-05-21,China,609.5591428587662,179.94359806360572,-429.61554479516053,78.9502740922372,productivity_boom
2010-05-22,China,608.8320174731818,180.17831743221805,-428.6537000409638,78.90103349053999,productivity_boom
2010-05-23,China,608.9339164762775,180.16797702945308,-428.76593944682446,78.91018935057308,productivity_boom
2010-05-24,China,610.0425065740984,179.86034468593724,-430.1821618881612,78.99028512600357,productivity_boom
2010-05-25,China,610.0151477674588,179.8881876897668,-430.12696007769193,78.99033354572256,productivity_boom
2010-05-26,China,610.0845184154695,179.8875077674468,-430.1970106480227,78.99720261829162,productivity_boom
2010-05-27,China,609.344551771797,180.12575584133683,-429.21879593046015,78.94703076131339,productivity_boom
2010-05-28,China,609.5814203496033,180.07555506455506,-429.50586528504823,78.96569754141584,productivity_boom
2010-05-29,China,610.1424829109577,179.92973876182384,-430.21274414913387,79.00722216727816,productivity_boom
2010-05-30,China,610.1515765080229,179.94683120800792,-430.204745300015,79.00984077160308,productivity_boom
2010-05-31,China,609.0425545546469,180.29431175195808,-428.7482428026889,78.9336866306605,productivity_boom
2010-06-01,China,608.3205138919839,180.52814495886795,-427.7923689331159,78.88486588508519,productivity_boom
2010-06-02,China,607.2483237385721,180.8667650324463,-426.3815587061258,78.81150887710186,productivity_boom
2010-06-03,China,608.3198691902774,180.5680065409875,-427.7518626492898,78.88878757312649,productivity_boom
2010-06-04,China,608.1183196451776,180.6476948045527,-427.4706248406249,78.87660144497305,productivity_boom
2010-06-05,China,607.8042992159311,180.76087896675085,-427.04342024918026,78.8565178182682,productivity_boom
2010-06-06,China,606.6736501210487,181.1176509119942,-425.5559992090545,78.77913010330428,productivity_boom
2010-06-07,China,607.4724756161405,180.89934616893214,-426.5731294472084,78.83718217850726,productivity_boom
2010-06-08,China,607.7252503604858,180.8439605302053,-426.8812898302805,78.85692108906912,productivity_boom
2010-06-09,China,608.0847434775465,180.75689311985383,-427.3278503576926,78.88416365974004,productivity_boom
2010-06-10,China,608.7469688875119,180.5800811477172,-428.1668877397947,78.93270500352293,productivity_boom
2010-06-11,China,608.2237165006391,180.75527535916603,-427.468441141473,78.89789918598052,productivity_boom
2010-06-12,China,608.6948651584939,180.63519215608747,-428.0596730024065,78.93300573145814,productivity_boom
2010-06-13,China,607.3851415792423,181.0445716256088,-426.34056995363346,78.8429713204851,productivity_boom
2010-06-14,China,608.5978793720716,180.7036396174324,-427.8942397546392,78.9301518989504,productivity_boom
2010-06-15,China,608.5689928866531,180.7320492975657,-427.83694358908735,78.93010421842189,productivity_boom
2010-06-16,China,607.9841758993201,180.92574642817283,-427.0584294711473,78.8909922327493,productivity_boom
2010-06-17,China,607.7057877207811,181.0284893481309,-426.6772983726502,78.8734277068912,productivity_boom
2010-06-18,China,609.2450529167069,180.59093025203967,-428.65412266466717,78.98359831687466,productivity_boom
2010-06-19,China,610.656786077223,180.19320142723154,-430.4635846499915,79.08499875044546,productivity_boom
2010-06-20,China,611.3093482502505,180.0205938788813,-431.28875437136924,79.13299421291319,productivity_boom
2010-06-21,China,611.2849352267176,180.04753019877785,-431.23740502793976,79.13324654254956,productivity_boom
2010-06-22,China,610.9433803589584,180.16794608782146,-430.77543427113693,79.111132644678,productivity_boom
2010-06-23,China,611.5855305864077,179.99851198240572,-431.58701860400197,79.15840425688134,productivity_boom
2010-06-24,China,612.2197669403328,179.8317583021101,-432.3880086382227,79.20515252424428,productivity_boom
2010-06-25,China,612.1439189721287,179.87376122612662,-432.27015774600216,79.20176801982554,productivity_boom
2010-06-26,China,612.5563999441257,179.77234642990936,-432.78405351421634,79.23287463740351,productivity_boom
2010-06-27,China,611.9216123225713,179.97856523217277,-431.9430470903985,79.1900177554744,productivity_boom
2010-06-28,China,612.6344662625403,179.78885065747937,-432.8456156050609,79.24233169200198,productivity_boom
2010-06-29,China,612.9499942502031,179.71599738693607,-433.233996863267,79.26659916371392,productivity_boom
2010-06-30,China,614.2403943176495,179.35810449300394,-434.88228982464557,79.35984988106534,productivity_boom
2010-07-01,China,614.4777892952948,179.3084604041276,-435.1693288911672,79.37862496994224,productivity_boom
2010-07-02,China,613.268397793328,179.68175195584456,-433.5866458374834,79.29501497491725,productivity_boom
2010-07-03,China,612.9157442361868,179.80483486510752,-433.1109093710793,79.27205791012943,productivity_boom
2010-07-04,China,613.0879272258209,179.77403173090676,-433.3138954949141,79.28619589567278,productivity_boom
2010-07-05,China,612.6724608120712,179.9156484061812,-432.75681240589006,79.25881092182524,productivity_boom
2010-07-06,China,612.3833286896747,180.02031196464625,-432.3630167250285,79.2403640654321,productivity_boom
2010-07-07,China,612.5282650694243,179.99742909101866,-432.5308359784056,79.25256941604431,productivity_boom
2010-07-08,China,611.5270797818459,180.3118650824002,-431.2152146994457,79.18389448642462,productivity_boom
2010-07-09,China,611.3568844091536,180.38181416175888,-430.97507024739474,79.17386985709125,productivity_boom
2010-07-10,China,611.1500960086969,180.4626072985927,-430.68748871010416,79.16127033072897,productivity_boom
2010-07-11,China,611.9729131751031,180.2397026546669,-431.7332105204363,79.22126158297701,productivity_boom
2010-07-12,China,611.7468472629914,180.32604954841437,-431.420797714577,79.2072896811406,productivity_boom
2010-07-13,China,611.4386555527999,180.43669293118882,-431.0019626216111,79.18753484839888,productivity_boom
2010-07-14,China,610.836730917435,180.63426814640246,-430.2024627710326,79.14709990638376,productivity_boom
2010-07-15,China,610.801894179086,180.6643431629489,-430.13755101613714,79.1466237342035,productivity_boom
2010-07-16,China,610.7836448242913,180.68951481993508,-430.0941300043562,79.14731596442265,productivity_boom
2010-07-17,China,611.37338906093,180.53497274694323,-430.8384163139867,79.19083618078733,productivity_boom
2010-07-18,China,611.2173269490635,180.60082922183645,-430.61649772722706,79.18181561709,productivity_boom
2010-07-19,China,611.8023217202899,180.44788385426827,-431.3544378660216,79.22502055745582,productivity_boom
2010-07-20,China,611.7812613504634,180.47383883251985,-431.30742251794356,79.22551001829834,productivity_boom
2010-07-21,China,611.0023883278859,180.72366589996466,-430.27872242792125,79.17260542278507,productivity_boom
2010-07-22,China,612.1834208637965,180.39474235894932,-431.7886785048472,79.25781632227459,productivity_boom
2010-07-23,China,613.2520975184282,180.10007659384604,-433.15202092458213,79.33521741122743,productivity_boom
2010-07-24,China,613.7608056225138,179.9704839966081,-433.7903216259057,79.37312896191219,productivity_boom
2010-07-25,China,615.1698397420946,179.57790171302557,-435.59193802906907,79.47477414551201,productivity_boom
2010-07-26,China,615.4593534734423,179.51305545500665,-435.94629801843564,79.4972408928449,productivity_boom
2010-07-27,China,614.633057946044,179.7740422754854,-434.8590156705586,79.44071002215294,productivity_boom
2010-07-28,China,614.9464683209981,179.70206447060494,-435.24440385039316,79.46485327916031,productivity_boom
2010-07-29,China,614.6862291384913,179.7977984060931,-434.8884307323982,79.44840275445844,productivity_boom
2010-07-30,China,614.4519147998643,179.8860238224894,-434.5658909773749,79.43379386223538,productivity_boom
2010-07-31,China,613.9768917876198,180.04487562356755,-433.93201616405224,79.40217674111875,productivity_boom
2010-08-01,China,614.0117861316593,180.05432014376692,-433.95746598789236,79.40661062754262,productivity_boom
2010-08-02,China,614.6334313867447,179.89186874792435,-434.74156263882037,79.45253001346691,productivity_boom
2010-08-03,China,614.722525906768,179.88545078818512,-434.8370751185829,79.46079766949532,productivity_boom
2010-08-04,China,615.6360649224598,179.63814558519323,-435.9979193372666,79.52742105076531,productivity_boom
2010-08-05,China,614.423857578244,180.01222174215843,-434.41163583608557,79.44360793204025,productivity_boom
2010-08-06,China,614.5736382842872,179.98801071134656,-434.58562757294067,79.45616489956338,productivity_boom
2010-08-07,China,613.5950483900408,180.29475635018963,-433.3002920398512,79.38898047402304,productivity_boom
2010-08-08,China,614.4092522065108,180.07549978606892,-434.3337524204419,79.44847519925798,productivity_boom
2010-08-09,China,614.1594864137537,180.16840786401107,-433.9910785497426,79.43278942777648,productivity_boom
2010-08-10,China,614.0510931008195,180.21989053183387,-433.8312025689856,79.42709836326533,productivity_boom
2010-08-11,China,614.0943086554893,180.22688603009988,-433.8674226253894,79.43211946855892,productivity_boom
2010-08-12,China,613.680529938211,180.3680971392383,-433.3124327989726,79.40486270774494,productivity_boom
2010-08-13,China,613.5234295759025,180.43397989186838,-433.0894496840341,79.3957409467771,productivity_boom
2010-08-14,China,613.5603182146285,180.44282827276928,-433.1174899418593,79.40031464873978,productivity_boom
2010-08-15,China,613.4739113250816,180.48794305709177,-432.98596826798985,79.39618543821734,productivity_boom
2010-08-16,China,614.1415083397927,180.3114239479387,-433.83008439185403,79.44529322877315,productivity_boom
2010-08-17,China,614.6154311543332,180.19205184399084,-434.4233793103424,79.48074829983241,productivity_boom
2010-08-18,China,615.7001178127334,179.8942349546984,-435.80588285803503,79.55943527674319,productivity_boom
2010-08-19,China,616.0598600719626,179.8088061176818,-436.2510539542808,79.58686661896445,productivity_boom
2010-08-20,China,615.8532000944052,179.8887696955622,-435.96443039884304,79.57419697899675,productivity_boom
2010-08-21,China,616.108779112176,179.83376480947945,-436.2750143026965,79.59425439216555,productivity_boom
2010-08-22,China,615.920228317344,179.9084414630464,-436.0117868542976,79.58286697803905,productivity_boom
2010-08-23,China,617.2441732083511,179.54213336464687,-437.7020398437042,79.6786306572998,productivity_boom
2010-08-24,China,617.0871567460534,179.60740559260887,-437.47975115344457,79.66945623386624,productivity_boom
2010-08-25,China,616.7553135591153,179.72364186266958,-437.0316716964457,79.64789554217849,productivity_boom
2010-08-26,China,616.9507794737605,179.6862940820644,-437.2644853916961,79.66370735558249,productivity_boom
2010-08-27,China,616.8939574460132,179.722440494861,-437.1715169511523,79.66163979408742,productivity_boom
2010-08-28,China,617.4940484543365,179.56736014006282,-437.9266883142737,79.70614085943994,productivity_boom
2010-08-29,China,617.5701491197026,179.5648076999769,-438.0053414197257,79.71349568196796,productivity_boom
2010-08-30,China,616.8292732351451,179.80008249509905,-437.0291907400461,79.66293557302443,productivity_boom
2010-08-31,China,616.3131650212077,179.97026497846323,-436.34290004274453,79.6283429999671,productivity_boom
2010-09-01,China,617.237570141377,179.72031945341593,-437.51725068796105,79.6957889594793,productivity_boom
2010-09-02,China,617.8703126951285,179.55584032962219,-438.31447236550633,79.74261530247507,productivity_boom
2010-09-03,China,618.9112861955921,179.27337224586165,-439.63791394973043,79.81846584414538,productivity_boom
2010-09-04,China,618.7226858600386,179.34755970687272,-439.37512615316587,79.80702455669115,productivity_boom
2010-09-05,China,617.7859691664181,179.63906610142303,-438.14690306499506,79.74250352678412,productivity_boom
2010-09-06,China,617.8838899032513,179.63016568808774,-438.2537242151636,79.7514055591339,productivity_boom
2010-09-07,China,618.4983031178128,179.47127128374015,-439.02703183407266,79.79695744015531,productivity_boom
2010-09-08,China,618.7391386454391,179.42095675224402,-439.31818189319506,79.81600953976832,productivity_boom
2010-09-09,China,619.787698014445,179.1369211430135,-440.6507768714315,79.89246191574586,productivity_boom
2010-09-10,China,619.5409975787688,179.2277709267672,-440.3132266520016,79.87687685055361,productivity_boom
2010-09-11,China,619.0755887665222,179.38204361212573,-439.6935451543965,79.84576323786479,productivity_boom
2010-09-12,China,619.0458043203163,179.41020845001367,-439.6355958703026,79.845601277033,productivity_boom
2010-09-13,China,619.0001272655894,179.4429834354738,-439.5571438301156,79.84431107010633,productivity_boom
2010-09-14,China,619.1862972787152,179.40856107818212,-439.77773620053307,79.85948583568972,productivity_boom
2010-09-15,China,618.9302966178649,179.50230672532055,-439.42798989254436,79.84326033431854,productivity_boom
2010-09-16,China,618.5177837647739,179.64157609202584,-438.876207672748,79.81593598567997,productivity_boom
2010-09-17,China,618.5428219708007,179.65385645267284,-438.88896551812786,79.81966784234736,productivity_boom
2010-09-18,China,618.5989624226204,179.65710289105633,-438.9418595315641,79.82560653136767,productivity_boom
2010-09-19,China,619.5232733628275,179.40858168151564,-440.1146916813118,79.89318550443431,productivity_boom
2010-09-20,China,620.4215458667543,179.1683205492785,-441.25322531747577,79.95898664160329,productivity_boom
2010-09-21,China,621.3300175714955,178.92581741542085,-442.4042001560747,80.02558349869165,productivity_boom
2010-09-22,China,622.285173981262,178.6706176863136,-443.61455629494844,80.09557916675756,productivity_boom
2010-09-23,China,621.3672165731969,178.95403690497605,-442.4131796682208,80.0321253478173,productivity_boom
2010-09-24,China,621.5167286849371,178.93044921858694,-442.58627946635016,80.04471779035242,productivity_boom
2010-09-25,China,622.0785136431284,178.78830555287848,-443.29020809024996,80.0866819196007,productivity_boom
2010-09-26,China,623.0768424980837,178.52125446382854,-444.55558803425515,80.15980969619123,productivity_boom
2010-09-27,China,623.8068084194825,178.33174387331897,-445.4750645461636,80.21385522928016,productivity_boom
2010-09-28,China,623.0071592325418,178.5800548717454,-444.42710436079636,80.15872141042871,productivity_boom
2010-09-29,China,622.9239824341079,178.62331965861446,-444.3006627754934,80.15473020927224,productivity_boom
2010-09-30,China,623.0681752711173,178.60139752025614,-444.4667777508612,80.16695727913735,productivity_boom
2010-10-01,China,623.0963742438666,178.61272979755418,-444.4836444463125,80.17091040414209,productivity_boom
2010-10-02,China,623.5907268728033,178.49053437024938,-445.1001925025539,80.20812612430528,productivity_boom
2010-10-03,China,623.4621945742133,178.54673632849628,-444.915458245717,80.20089309027097,productivity_boom
2010-10-04,China,623.1688837180387,178.6501881466442,-444.5186955713945,80.1819071864683,productivity_boom
2010-10-05,China,623.1910078605191,178.663259638338,-444.5277482221811,80.18542674988572,productivity_boom
2010-10-06,China,624.3698927200587,178.345299667184,-446.0245930528747,80.27151923872428,productivity_boom
2010-10-07,China,624.1209623084729,178.43581835072885,-445.6851439577441,80.25567806592018,productivity_boom
2010-10-08,China,624.3853608721577,178.3796369011236,-446.00572397103406,80.27649977732813,productivity_boom
2010-10-09,China,624.0264911468117,178.5016102662659,-445.5248808805458,80.25281014130776,productivity_boom
2010-10-10,China,624.4584979206672,178.39749752719825,-446.061000393469,80.28559954478656,productivity_boom
2010-10-11,China,623.1772161055717,178.78370797217588,-444.3935081333958,80.19609240777476,productivity_boom
2010-10-12,China,622.709530105378,178.93741523617487,-443.77211486920316,80.16469453415529,productivity_boom
