date,sp500,nasdaq,russell_2000,vix,treasury_10y,ig_credit_spread,hy_credit_spread,oil_price,gold_price,dxy,scenario
2010-01-17,4196.1438796301945,12785.234707181406,2166.5738581698433,28.04319266755368,5.08398469079133,1.3994890798066932,3.648255521691971,63.43274406194524,1854.8249908485186,99.98168589923571,productivity_boom
2010-01-18,4158.990045843762,12626.713990187594,2139.8849460997967,22.67388267548929,5.08398469079133,1.3459171974329778,3.457591485218478,63.251424664457346,1849.3347549437174,99.99425380198115,productivity_boom
2010-01-19,4225.109650362861,12803.993420198274,2159.558113712819,23.03407515844151,5.08398469079133,1.527447075888773,4.080520729615628,61.81735577719083,1819.76326672375,99.79807686053876,productivity_boom
2010-01-20,4093.8905269441675,12288.11465129034,2092.418050905742,37.42025922455502,5.08398469079133,1.6195558749254853,4.1723086452333735,62.324467840909,1834.9221188021775,99.7906513760082,productivity_boom
2010-01-21,4161.350284418168,12558.463235967347,2120.847430636025,37.02016177375125,5.08398469079133,1.3598658733847295,3.9865586965269464,63.3619385032607,1791.6139209181576,99.8543555697087,productivity_boom
2010-01-22,4194.849507214801,12738.492603546856,2147.328485934716,25.936359261238287,5.08398469079133,1.6013774057948942,4.280748502415362,63.06185253241171,1799.8069674075887,99.96573975400965,productivity_boom
2010-01-23,4158.337136863068,12649.105296770056,2137.3310213434543,21.078271342234864,5.08398469079133,1.4289509905188056,4.255737905084985,62.7896583852411,1828.9926105420714,99.88882304924526,productivity_boom
2010-01-24,4265.689156103672,13047.696838697915,2169.275833924796,45.38620237382702,5.08398469079133,1.4790437223731545,3.3501161145716365,61.84840929790995,1826.276764654211,99.82169141738964,productivity_boom
2010-01-25,4347.029499683196,13438.900140828338,2186.1863615805783,27.552750627314943,5.08398469079133,1.5962743788366611,4.2884500949060875,63.01352158821387,1802.0490807142407,99.75690544865344,productivity_boom
2010-01-26,4434.24757101873,13770.202915748547,2226.579790707074,23.47159618847094,5.08398469079133,1.723827927582062,3.9668628943801525,65.07475462022568,1804.8738297634336,99.61950037881333,productivity_boom
2010-01-27,4454.702505672986,13884.702271119535,2253.326052320167,23.804074099205526,5.08398469079133,1.5200840427234104,4.321699880231498,62.81777730485893,1813.056584617443,99.67138744480349,productivity_boom
2010-01-28,4535.611358723838,14277.355092742486,2287.9673319602866,25.10061011582525,5.08398469079133,1.4597995141856852,3.899073579342135,62.99304604665452,1809.0877217854738,99.676002476215,productivity_boom
2010-01-29,4561.47039227782,14230.060733436358,2293.0839238990748,31.55554454540404,5.08398469079133,1.422320187179915,4.296363560530895,63.35564556394906,1824.8849669484605,99.68186275294487,productivity_boom
2010-01-30,4480.717646190503,13976.217526911869,2223.2442715321604,22.0605618521926,5.08398469079133,1.5827454930460145,4.278378062212629,65.72850631814765,1820.3296031242423,99.74368617362626,productivity_boom
2010-01-31,4614.072373281179,14437.941354120563,2301.81543109879,59.775325772608504,5.08398469079133,1.5735950316812133,3.621620977330225,66.24027973967709,1752.039148685932,99.83903372723913,productivity_boom
2010-02-01,4660.8079323070415,14610.311934778174,2304.0395633712183,19.638172414822254,5.08398469079133,1.756153638918536,4.528410323977365,66.60822751553438,1762.0910499318684,99.77213448575738,productivity_boom
2010-02-02,4759.6890058987865,14994.968999219082,2358.004635794607,27.389710588978883,5.08398469079133,1.483142432688989,4.1285011838229035,67.49831807070862,1762.9923082145297,99.7789663253019,productivity_boom
2010-02-03,4795.898170650519,15183.407922236254,2387.961712174687,32.576187240876585,5.08398469079133,1.6571356073465975,3.8671113030240893,65.85589067836968,1755.411282105866,100.02793684613879,productivity_boom
2010-02-04,4806.945762131874,15102.684174737755,2404.897109706607,32.18408287041694,5.08398469079133,1.4402445908496917,3.4663413360297555,63.24500487145186,1725.040242400941,100.01947277876198,productivity_boom
2010-02-05,4863.139049473428,15271.247393171128,2475.649097011882,22.779436066332007,5.08398469079133,1.544458574759199,3.3073158500420416,64.07682208523335,1780.4355500196743,99.97721398230088,productivity_boom
2010-02-06,4921.612167431084,15503.297339392035,2502.089221744908,28.274653937976733,5.08398469079133,1.6933556494624318,4.029251825818347,65.93431165665412,1778.554210932394,99.89010994096203,productivity_boom
2010-02-07,4899.532106237052,15495.489825719043,2496.4155222993504,40.54085696925176,5.08398469079133,1.4515593565204288,3.5079642341422157,63.9779641279335,1781.6368891935779,99.9137785761734,productivity_boom
2010-02-08,4839.115033822566,15279.630084916604,2492.0921920693822,32.956096814925544,5.08398469079133,1.6463360715973707,3.461405289746745,64.42919194629798,1812.6765708718342,100.05964896253053,productivity_boom
2010-02-09,4789.715034309237,15081.292055640879,2426.569976224677,31.186813599847692,5.08398469079133,1.2158728469286268,3.3880113102903566,63.818804722297386,1798.4049909968455,99.99395332257791,productivity_boom
2010-02-10,4738.932307144343,14841.960625500247,2362.0955192124306,24.283223504837174,5.08398469079133,1.483756256843772,3.459346358774649,64.29661240962034,1799.3266747855314,99.96753606317998,productivity_boom
2010-02-11,4681.398369865013,14627.576398759647,2336.208256058114,20.017991445602238,5.08398469079133,1.6795071542262534,4.137191917543157,63.183586563639345,1792.2220529306448,99.84961757904296,productivity_boom
2010-02-12,4603.214070091792,14341.366265571794,2324.256467490684,27.17956802951158,5.08398469079133,1.662167149577772,4.344806271085251,63.915939371744024,1792.360019333917,99.83013507351966,productivity_boom
2010-02-13,4539.96885909477,14157.710516136201,2324.1695100013562,27.683316445650618,5.08398469079133,1.4819708406893943,3.878993260320393,62.24941251148733,1813.8185688810793,99.7598274146375,productivity_boom
2010-02-14,4587.981287169496,14291.07153857572,2330.952200117677,21.191462329560675,5.08398469079133,1.6214636395023445,4.0206067125383536,64.56578143312004,1842.05149949045,99.75130826710695,productivity_boom
2010-02-15,4601.752961471617,14256.532170846589,2308.726097583123,27.503708716211662,5.08398469079133,1.5149629037912835,3.520078377197149,64.04177403906415,1910.2023231914397,99.73082048532697,productivity_boom
2010-02-16,4664.291880602359,14596.311808156068,2342.803897423293,23.43614658201486,5.08398469079133,1.426310625234979,3.5612248919090996,62.82554870836084,1887.0426519076962,99.5739284420352,productivity_boom
2010-02-17,4438.846268027413,13728.309996578035,2218.247696091702,44.80968744418701,5.08398469079133,1.197208674358422,3.7862693925614455,66.36107946809454,1917.7046635275733,99.56033385798692,productivity_boom
2010-02-18,4514.789935784944,13939.625861265737,2265.3596476250223,30.383605032272005,5.08398469079133,1.187530005370909,3.8368856283633486,67.82691390161774,1942.137270073175,99.5179017257368,productivity_boom
2010-02-19,4728.3114766099825,14752.595796465628,2376.060785553701,27.917892279519265,5.08398469079133,1.5755553687357229,4.549704366678743,69.61561131744021,1961.8885917687587,99.62768136209851,productivity_boom
2010-02-20,4936.89254749986,15682.786872042963,2482.4636430186915,41.046032821039,5.08398469079133,1.5212020692374586,3.807494249493283,69.81403367444693,1952.462660862872,99.68872407874579,productivity_boom
2010-02-21,5012.467184059055,15855.611568782424,2509.4326136510845,39.83695631874177,5.08398469079133,1.6355446844020158,3.8088921612384024,68.46158474746377,1921.4637114045852,99.56901782571,productivity_boom
2010-02-22,5158.100865939797,16392.967203414977,2579.2263979980858,33.03332803046128,5.08398469079133,1.5751077900202113,4.287250152345291,66.13742623870806,1910.03866346055,99.52857264066503,productivity_boom
2010-02-23,5162.616250258629,16347.161910260018,2601.7100073067604,24.84898334901122,5.08398469079133,1.2704136026115789,3.399805660149946,68.41959666891977,1894.0836326274841,99.512913937127,productivity_boom
2010-02-24,5148.9376620431085,16232.472569031492,2574.356247622104,30.551079175235188,5.08398469079133,1.3119288573924628,3.9996543173823107,69.14173217208685,1891.8971587835101,99.50489414960902,productivity_boom
2010-02-25,5009.61649704358,15554.2050873581,2486.993100804584,30.405910654150937,5.08398469079133,1.6099261542576677,4.201803987425766,70.92147376164647,1881.7497104843394,99.50059984626843,productivity_boom
2010-02-26,4867.847497405387,14975.961522450363,2389.3830166485823,21.21425642585838,5.08398469079133,1.3783824407299146,3.8049935734178773,68.30557154582704,1888.9747661039285,99.64592688097383,productivity_boom
2010-02-27,4840.028231615135,14782.702791077914,2389.3875725283083,46.48520274572761,5.08398469079133,1.5409934311731677,4.629598089008987,67.61037043430964,1910.9054432901653,99.65375563580788,productivity_boom
2010-02-28,4801.167660572021,14580.586449047543,2360.546845397398,24.962056361073955,5.08398469079133,1.5511866711641213,3.706998998839036,67.38176572511507,1915.2813907142936,99.70997583252084,productivity_boom
2010-03-01,4806.579292630329,14581.100870582835,2392.98349791835,44.93486739774159,5.08398469079133,1.52318215900381,4.107754611706849,67.90709633775887,1903.6676685810626,99.74358521872017,productivity_boom
2010-03-02,4955.007855925316,15028.682663505042,2472.5631678811296,50.58209475175987,5.08398469079133,1.4022965029538714,3.9864575975597565,67.58749526842651,1909.7098188755726,99.81026651456234,productivity_boom
2010-03-03,4969.358625212294,15075.930256069145,2501.364461680544,32.86737949816188,5.08398469079133,1.4455034637779967,3.9563843487960186,66.0266333212929,1873.024424499868,99.61745580933157,productivity_boom
2010-03-04,4951.019102507122,14983.469982090883,2488.829003101199,23.86528876435363,5.08398469079133,1.2534284428940996,4.051195987746711,66.44163352148942,1870.065388460731,99.68321338171579,productivity_boom
2010-03-05,4837.140351324928,14605.5448707438,2435.230227590767,34.949451768408096,5.08398469079133,1.355535984389178,3.9038395055629493,66.3981160249988,1818.9133433756278,99.80922207429909,productivity_boom
2010-03-06,4876.2238842873785,14624.297124290179,2454.98958088292,23.354035667582938,5.08398469079133,1.363525168583955,5.052312438028215,65.74729528498705,1797.6497754933475,99.79677819199043,productivity_boom
2010-03-07,4779.054091695566,14066.723253756378,2411.230588005873,23.298020809441773,5.08398469079133,1.6666669125857867,4.280546226173497,66.92817149738474,1794.8410254821836,99.92226962223415,productivity_boom
2010-03-08,4827.8393664059395,14239.098023884257,2442.6913212244067,21.087527121503264,5.08398469079133,1.3104234883824948,4.344367503660241,69.0570451940733,1831.390739357007,99.88437337548223,productivity_boom
2010-03-09,4955.419886052858,14677.228412898416,2477.190543392366,25.921015734117933,5.08398469079133,1.216930217457192,3.3982299079762597,69.12604720978905,1831.0336342235548,99.8733362997287,productivity_boom
2010-03-10,4987.424445309478,14850.552927252582,2512.8841386504055,20.0923067295856,5.08398469079133,1.4782434616946507,3.7681942298321385,67.6384870948199,1840.3023635419177,99.95834006818876,productivity_boom
2010-03-11,4931.183534413203,14750.792646540303,2520.1727878240067,30.59612810990388,5.08398469079133,1.5335230303207914,4.136164481811235,67.43127638234509,1847.1296992994537,99.83758448664103,productivity_boom
2010-03-12,4869.922475837188,14528.346139047197,2502.7427606414067,26.555847445132493,5.08398469079133,1.4839008196750643,3.906839761962656,67.43363884809901,1822.676051222393,99.91670039958358,productivity_boom
2010-03-13,4992.811818326245,14993.343800825529,2565.859118682016,24.99808955202031,5.08398469079133,1.4192703433128284,3.5421958596997025,67.1724141173533,1868.249393892236,99.79575227922585,productivity_boom
2010-03-14,4941.0070721735165,14763.264209529583,2544.794839465669,23.91378876213408,5.08398469079133,1.290419526404255,3.470526236989241,68.21314249822468,1850.1075941919926,99.74640751878799,productivity_boom
2010-03-15,5106.557558090538,15407.303020440771,2614.5921343112927,40.358011129943065,5.08398469079133,1.3025034716111674,3.174371865788447,69.16434553743109,1873.6032393113921,99.73617187817464,productivity_boom
2010-03-16,5054.396378191702,15330.367867941102,2578.3687126703953,24.523906213796803,5.08398469079133,1.6487638861314007,3.755498365918493,70.96878860076103,1887.7534090868141,99.82082775796577,productivity_boom
2010-03-17,5215.14091723472,15876.281989439425,2677.2648825655806,18.461873153680926,5.08398469079133,1.4251793355957367,4.217772092849669,72.46297215051769,1864.5412888060887,99.97016060262364,productivity_boom
2010-03-18,5280.249972466886,16051.488798627603,2693.339905550695,25.162676591436647,5.08398469079133,1.5704303009444187,3.6808019386392457,71.57749754140474,1833.6010424508816,99.90751190491308,productivity_boom
2010-03-19,5238.53772444346,15897.025731171732,2728.6880161862396,35.82208850979397,5.08398469079133,1.2636028994867556,3.5338202571861324,73.94380796023574,1828.0911942835298,99.94824662124695,productivity_boom
2010-03-20,5326.6811920645705,16215.197971645612,2758.283452922568,43.70831061403468,5.08398469079133,1.5631682490046,3.4586124562073968,72.41907564355415,1797.4431489112615,100.00734926838537,productivity_boom
2010-03-21,5177.17303542843,15700.215419730395,2669.6006631655496,26.72393451104266,5.08398469079133,1.4799799939091036,4.393538595211973,73.5965359911234,1796.0045833822487,99.88033321344223,productivity_boom
2010-03-22,5326.231352221938,16304.697329684817,2720.1619135441333,36.9647575699147,5.08398469079133,1.493242186590719,3.60822949686004,72.33788842002957,1787.3678503422373,99.91477690738564,productivity_boom
2010-03-23,5349.263080448702,16418.70990261724,2735.405021312732,25.97255671399564,5.08398469079133,1.6506710163285656,4.3921973754993076,73.25963362352844,1793.7163058004014,99.8495879359198,productivity_boom
2010-03-24,5343.441873552015,16423.918273185252,2724.0321760527813,50.1246868929534,5.08398469079133,1.481896127829447,4.374065126804695,72.58388533489818,1744.5087085724615,99.75661417164295,productivity_boom
2010-03-25,5331.261348324673,16379.645300998995,2731.9991619228263,42.40316761309615,5.08398469079133,1.294550230569501,4.002115026142459,73.7221660667538,1775.123850805794,99.8789269272501,productivity_boom
2010-03-26,5229.639633695474,15919.85109163164,2708.2752649533663,45.234774691685686,5.08398469079133,1.5895671180313857,3.855344783877498,73.98643152162757,1777.849142791413,99.95813087490366,productivity_boom
2010-03-27,5155.505968313257,15779.6224277413,2676.4054928793757,41.239387194208106,5.08398469079133,1.8525798142484289,4.579404833439839,75.69745675141712,1747.1940895388175,99.76383302185674,productivity_boom
2010-03-28,5092.3515708362065,15533.732548056623,2626.725549314556,25.04227448880421,5.08398469079133,1.5980647920789433,4.461639112496844,75.92371294224021,1764.53052252724,99.6360951951791,productivity_boom
2010-03-29,5045.647055087839,15454.729579457573,2583.4950775056273,47.31054262836186,5.08398469079133,1.6324999448338195,4.903638950498085,76.34996740592442,1763.694808144629,99.55797266709133,productivity_boom
2010-03-30,5022.782646534449,15295.1836675803,2586.6311835501106,24.57144522144699,5.08398469079133,1.8652415865621224,4.921780195501679,75.11372336464602,1783.9746762983661,99.52458182118161,productivity_boom
2010-03-31,4974.275762197788,15128.551713615476,2583.6420506547543,34.35113985227381,5.08398469079133,2.3417636415465104,6.01877719205027,76.90282404649682,1765.5641042842576,99.45540610379379,productivity_boom
2010-04-01,4904.924102067397,14990.894529254196,2563.5765686518853,26.826122453555403,5.08398469079133,1.8842952424958501,5.043944271067222,76.71396522571686,1757.1676348401904,99.33730381617984,productivity_boom
2010-04-02,4926.1713699610345,14939.812999445674,2562.6377246888055,29.40796789248501,5.08398469079133,1.2681652234874854,2.940364651932062,76.68548200165468,1758.4209254702293,99.15512050259369,productivity_boom
2010-04-03,4837.627279834849,14557.469220292374,2543.4692977501263,27.71128385518339,5.08398469079133,1.3801942159457385,4.052535875032286,74.56356583710769,1787.4660330379222,99.24877830186982,productivity_boom
2010-04-04,4839.955163182507,14653.078056738093,2571.105719113214,26.39831610275722,5.08398469079133,1.5050949092465293,4.579940181701325,73.71488496923382,1750.5728675944254,99.23558291133561,productivity_boom
2010-04-05,4651.528386529346,13867.37895146152,2473.598377739286,29.22496136897731,5.08398469079133,1.50665385282977,4.083696808500454,71.47985277575815,1757.9124159487312,99.1013796745659,productivity_boom
2010-04-06,4817.611256766423,14445.563851586985,2531.306302430339,27.604275051289605,5.08398469079133,1.3910055970129842,4.104975657214579,72.57709242032463,1735.9881600726173,99.18208529898388,productivity_boom
2010-04-07,4755.169736060699,14192.388774323847,2516.406103774731,30.390603713602673,5.08398469079133,1.8568957118495664,4.81138959355186,72.9310152458406,1761.4504469734245,99.21750629194779,productivity_boom
2010-04-08,4831.580114035458,14423.39399040179,2538.4297765252895,27.29710372472281,5.08398469079133,1.7122615441693647,4.795050922142646,73.43579263241355,1729.3014896455024,99.20579473361059,productivity_boom
2010-04-09,4832.007322099159,14494.811030732988,2513.3168411446954,42.127754915508554,5.08398469079133,1.4476021653700677,4.402178074497941,74.03329100548747,1773.1504192331308,99.2771728911603,productivity_boom
2010-04-10,4835.506165877673,14552.567691401851,2513.356881544862,22.438661214054235,5.08398469079133,1.4016531208877734,3.8837139215034244,73.37322466660673,1763.5954283776443,99.27812879888907,productivity_boom
2010-04-11,4831.294444380211,14527.876834487373,2517.643992248885,25.945948563006596,5.08398469079133,0.8182974409212325,2.8422185321405586,75.39743222275692,1740.7842360061343,99.43750837182942,productivity_boom
2010-04-12,4863.280662412521,14697.087533249984,2533.094181696148,41.862464146487724,5.08398469079133,1.2232902176909042,3.856708982712246,76.49658483693753,1754.8158472085108,99.4884387344338,productivity_boom
2010-04-13,4946.896522291321,14955.818889665801,2606.0266208273347,18.959033254483433,5.08398469079133,1.638925054584136,4.701936351925195,77.5659268353884,1760.5110844206795,99.65419456199528,productivity_boom
2010-04-14,4902.450803279803,14737.872815888655,2590.1696646858345,45.58411273817851,5.08398469079133,2.413621000877342,5.492006065250491,75.61851987085487,1809.748021032793,99.62688156935891,productivity_boom
2010-04-15,4979.605044019894,14991.32506274972,2655.244310060228,23.477660499969097,5.08398469079133,1.4488440652171009,4.44739530921262,77.31602897055926,1825.8853716151616,99.49379484332951,productivity_boom
2010-04-16,4925.493802605723,14867.606799250154,2641.661231970526,31.274520296462367,5.08398469079133,2.9238721627859334,6.841060224356619,79.09670947200686,1783.4855941996957,99.734302588032,productivity_boom
2010-04-17,4986.696593661776,15120.31149441093,2665.0703480892007,37.33659343896585,5.08398469079133,1.5143576940798187,3.9447268121556767,78.39894801025426,1792.0645923141062,99.6421159878214,productivity_boom
2010-04-18,4941.316657924766,15073.181791765634,2661.1634835911004,28.157929486327898,5.08398469079133,1.3397378908780708,4.305891951009769,77.67322920428185,1785.0832507589935,99.68568134467746,productivity_boom
2010-04-19,4923.648151827573,14991.132439725285,2684.625229424686,36.642044184649485,5.08398469079133,1.7757457339197815,4.279124762943592,75.42027693690811,1735.0079586085255,99.60772496507619,productivity_boom
2010-04-20,4869.458432155435,14919.106697578849,2645.883368244549,22.761183831956505,5.08398469079133,1.945966290147106,4.397068491548214,75.84417053561083,1745.494002488791,99.65361645943776,productivity_boom
2010-04-21,4954.5439148041505,15269.034949696168,2687.877469877786,24.26805682025213,5.08398469079133,1.6649194165368568,3.911977053246487,74.27326931145303,1752.0363785848335,99.6904562324713,productivity_boom
2010-04-22,4850.7167220940755,14833.071619175818,2648.4355261893897,35.47926493788589,5.08398469079133,1.8001740863206321,4.249106798737566,74.12739065283836,1764.9440715029996,99.57577933031733,productivity_boom
2010-04-23,4861.903137655107,14782.730402137815,2653.2101441596546,35.5500134430703,5.08398469079133,1.4751431582303645,4.134075375824814,73.81435407173598,1758.936143597964,99.73629385698761,productivity_boom
2010-04-24,4944.396866466374,14985.208737356706,2680.1345888514315,25.88354852885978,5.08398469079133,1.6138969427275742,4.144269950965797,74.43898966360945,1830.5882018251295,99.72995485175653,productivity_boom
2010-04-25,4926.842847577549,14932.130709686036,2676.085385692526,25.409832602303602,5.08398469079133,1.5600887105365846,4.563240739942162,75.03634641286487,1846.3226304336658,99.8261107623,productivity_boom
2010-04-26,4995.981845237395,15239.437883533186,2704.4381114606226,29.07632218692415,5.08398469079133,1.3047919217110917,3.1663690132662174,71.92377180714308,1800.7710684939505,99.84363996668596,productivity_boom
2010-04-27,4975.097215867939,15289.567198499977,2681.857227382172,27.81316328715234,5.08398469079133,1.2388836132714278,3.9367780011883613,71.45987587842448,1760.7872805548232,99.76760325488426,productivity_boom
2010-04-28,4937.484202453143,15289.665899249407,2660.5641404856397,30.132929705505063,5.08398469079133,1.6688011378690455,4.5090375679673125,69.92721583268268,1754.1553473002766,99.90389184267625,productivity_boom
2010-04-29,5051.615607676897,15654.62740198882,2729.477891353507,47.83974358654877,5.08398469079133,2.173875060574744,5.170980044898485,70.65878435724123,1719.1347916653415,99.90842857644758,productivity_boom
2010-04-30,5022.329198923398,15507.413272525035,2749.872447123086,20.75750736376531,5.08398469079133,1.4663817077892467,3.931759712905374,70.22434803348412,1723.0916935824187,99.84756517488489,productivity_boom
2010-05-01,5002.476882700436,15457.74076912063,2687.0870724346637,21.79996410617013,5.08398469079133,1.6500594366755206,4.2696163194303836,70.72781678838182,1728.0757458070993,99.86555678080353,productivity_boom
2010-05-02,4886.148810455803,15035.46900125815,2606.268799933321,33.939784890204244,5.08398469079133,1.6814535611462236,4.516091707446846,69.39215584991993,1722.5152002006837,99.77782396364613,productivity_boom
2010-05-03,4940.9615061043705,15208.833344118613,2625.0822418536554,26.424744380658414,5.08398469079133,1.426601177293036,3.650646104056888,70.66714097861725,1754.6957642263724,99.73552152819087,productivity_boom
2010-05-04,5038.229702973211,15627.040780572366,2730.669460050314,38.2591702518493,5.08398469079133,1.5336930373420514,3.7067742611851067,70.92723947898656,1743.0497064835035,99.62664996389793,productivity_boom
2010-05-05,5008.243664001394,15479.407731995896,2733.252353211842,35.78226988879078,5.08398469079133,1.685945256658612,4.021192190517766,68.74281874504476,1766.1637520439174,99.78210667300681,productivity_boom
2010-05-06,5034.077079524936,15687.448197762531,2710.6902987070744,44.65991569278682,5.08398469079133,1.5786021280911702,3.8719920928538683,69.42146095738178,1773.752726318227,99.97581636515683,productivity_boom
2010-05-07,5023.374375037026,15780.306810388585,2692.4913695465766,37.67440546348674,5.08398469079133,1.1686134415701064,3.8783947494840847,70.51291661672754,1818.4563585839787,99.95147131102847,productivity_boom
2010-05-08,5249.786293243989,16665.942832495217,2788.1184609475536,29.11696886123302,5.08398469079133,2.0253628990672015,5.449451281556548,71.47122091597868,1778.3988295350416,100.09928015067463,productivity_boom
2010-05-09,5223.114460745945,16695.95866660916,2746.3744278735944,37.68075447729966,5.08398469079133,1.9153767711719027,5.732896770421464,70.51658217665535,1767.6103610361213,100.16600556563048,productivity_boom
2010-05-10,5330.247862770771,17157.4452098159,2860.007492594647,33.650030886242405,5.08398469079133,1.468647319168272,4.3517293679359454,70.70190831570828,1769.605500395925,100.244805287768,productivity_boom
2010-05-11,5344.107087338756,17103.347313947288,2876.7264985159873,28.158327331789163,5.08398469079133,1.7066908777675693,4.616770681983814,70.11229478170097,1770.544652604931,100.47374490163843,productivity_boom
2010-05-12,5447.083671174124,17523.419429684014,2920.4078301096433,20.696230266011103,5.08398469079133,1.3974848812029044,4.04467597874784,71.6450955781824,1779.9542568491688,100.4122347106996,productivity_boom
2010-05-13,5470.45918027301,17570.316980054355,2944.8388551788203,21.29777379750726,5.08398469079133,1.6238536594788817,4.336814847894057,72.95073241658066,1757.5387379602168,100.42867699319355,productivity_boom
2010-05-14,5509.796596816417,17637.388143754408,2966.3401618991275,33.427178426532805,5.08398469079133,1.880455736166957,4.458615654213549,73.39310588172454,1726.3052533752652,100.29182966999062,productivity_boom
2010-05-15,5275.255668137982,16861.730996475617,2844.1645042119926,51.29951113680046,5.08398469079133,1.507607950735589,4.129031740864081,76.20713944316125,1770.1710946000849,100.22413150720337,productivity_boom
2010-05-16,5498.874778738635,17723.780432643205,2973.0397327986198,51.45493926618042,5.08398469079133,1.6673207972795434,4.418986491357606,75.35468695504699,1782.9143467279066,100.2408212287439,productivity_boom
2010-05-17,5561.9997963563455,18163.093017836658,3027.6111961522624,19.700864195407636,5.08398469079133,1.508872840137781,4.4194229906242315,77.26801475545997,1800.4880518746086,100.16229129496479,productivity_boom
2010-05-18,5448.141161608588,17993.509061625777,3001.305503215821,43.83240186555252,5.08398469079133,1.9484813986814729,4.669995773655793,78.56014017799767,1757.4861365151314,100.17888200541655,productivity_boom
2010-05-19,5549.447568058333,18288.00452724326,3046.7567687653386,26.86941200697336,5.08398469079133,1.927161672642002,5.031191479837881,77.53179881355342,1771.4007333516934,100.12609690818812,productivity_boom
2010-05-20,5729.078211874512,18973.11820203579,3106.6560012749997,31.66677922366232,5.08398469079133,1.7863992084156888,4.176341154218404,79.46573646327458,1757.02839685503,100.19700089709616,productivity_boom
2010-05-21,5638.442899158488,18743.137181600392,3047.9413129831787,39.08531232879897,5.08398469079133,1.868921270494225,5.003766275484726,79.35444133434822,1816.5290302774813,100.17147265411525,productivity_boom
2010-05-22,5481.118546577833,18085.64367820342,2939.5780877269917,19.08788283524898,5.08398469079133,1.467528090097725,3.6037416938644236,78.0818634877609,1832.2081312302491,100.20558274795962,productivity_boom
2010-05-23,5550.244409944355,18590.58367232483,2949.585406875169,44.74141219570901,5.08398469079133,1.1002793793429135,3.000188832799561,80.90960427452649,1865.2088983190858,100.30055805439076,productivity_boom
